latent_idx,left_mean_activation,right_mean_activation,right_selectivity,left_active_windows,right_active_windows,matched_position_bins,matched_windows_per_direction,global_place_energy_enrichment,global_decoder_center_displacement,decoder_center_displacement,place_energy_enrichment,pair_min_unit_energy_fraction,pair_known_place_energy_fraction,place_energy_fraction,global_left_mean_activation,global_right_mean_activation,global_right_selectivity,global_left_active_windows,global_right_active_windows,global_matched_position_bins,global_matched_windows_per_direction,right_selection_score,right_passes,left_selection_score,left_passes,is_directional_hit
34,0.0,0.0,0.0,0,0,8,209,1.1189934,-0.1981714701083328,0.007189304019086851,0.18120572,0.44276053,0.08096818,0.044547703,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
35,0.0,0.0,0.0,0,0,8,209,1.2195584,-0.09591559988269283,0.10298000441786803,0.69244283,0.47116095,0.28389084,0.04835763,0.002168712270653413,0.0,-0.9999999995388968,3,0,8,939,-1.0,False,-1.0,False,False
36,0.0,0.0,0.0,0,0,8,209,1.6550022,0.005495894874377294,-0.0789948747650891,0.47312626,0.34775704,0.14293826,0.06450992,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
37,0.0,0.0,0.0,0,0,8,209,1.467788,-0.003259846875450778,-0.09704030881060693,0.87304306,0.4457778,0.29740098,0.057633128,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
38,0.0,0.0,0.0,0,0,8,209,2.2846117,0.17187133849793496,0.11025794997450372,1.1713015,0.42871192,0.2563459,0.086918205,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
39,0.0,0.0,0.0,0,0,8,209,0.99903846,0.019904187418871122,-0.0870945118208829,1.0610778,0.26920444,0.5310495,0.039963085,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
40,0.0,0.0,0.0,0,0,8,209,2.622855,0.23945780280639029,0.0,1.7441927,0.0,0.33249888,0.09851891,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
41,0.0,0.0,0.0,0,0,8,209,1.3780395,-0.003242422495843722,-0.06181210010667004,0.078141764,0.098245636,0.028352508,0.054300457,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
42,0.0,0.0,0.0,0,0,8,209,1.4903338,0.04517520055930063,0.006579271711026735,2.6420197,0.23375316,0.88638526,0.058466632,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
43,3.8254493731631047,1.6532018136179618,-0.3964931304234084,226,163,8,209,120.736984,-0.11812129927678558,-0.11812129927678558,241.47397,0.121520616,1.0000001,0.834182,2.1788521075147154,1.8940448966650918,-0.06992742771478642,786,755,8,939,0.0,False,0.25716210234790865,True,True
44,0.0,0.0,0.0,0,0,8,209,1.7642305,0.08975208697088599,0.003319594909996393,2.865361,0.173179,0.8120711,0.06847596,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
45,0.0,0.0,0.0,0,0,8,209,2.0654578,0.09353871386289869,-0.030782426650571126,0.6960365,0.20781538,0.1684945,0.07924118,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
46,0.0,0.0,0.0,0,0,8,209,0.8271594,-0.029743380198176905,0.030232514006645117,0.93823814,0.37174597,0.56714475,0.03331671,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
47,0.0,0.0,0.0,0,0,8,209,3.1156583,-0.005403895253231705,-0.04107409718296276,1.8786854,0.28951323,0.30149087,0.11490258,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
48,0.0,0.0,0.0,0,0,8,209,1.3800578,0.1313009153817825,0.06273426469451232,2.2379127,0.386107,0.810804,0.05437566,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
49,0.0,0.0,0.0,0,0,8,209,1.4389272,0.055885232625181525,0.03130493869609596,2.427501,0.08629502,0.8435106,0.056563966,0.0,0.004949870873421145,0.9999999997979745,0,4,8,939,-1.0,False,-1.0,False,False
50,0.0,0.0,0.0,0,0,8,209,1.4366499,0.0494333681613115,0.051502415762297415,2.6500685,0.09124135,0.92230844,0.056479532,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
51,0.0,0.0,0.0,0,0,8,209,0.95663697,0.030194999558928015,-0.005900285707242492,0.6001063,0.26737088,0.3136542,0.038331967,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
52,0.0,0.0,0.0,0,0,8,209,2.5426126,-0.028641983113087965,0.012959063377237567,0.40086862,0.1764422,0.078830056,0.09579358,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
53,0.0,0.0,0.0,0,0,8,209,2.0531757,0.08690908554105004,0.09076102776001543,0.468685,0.42612112,0.114136614,0.07880712,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
54,0.0,0.0,0.0,0,0,8,209,1.390731,0.06145793717242565,0.06800535837319799,0.5490117,0.22878838,0.19738242,0.054773197,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
55,0.0,0.0,0.0,0,0,8,209,0.88786507,0.0674885121313506,0.03166142525240756,1.3622797,0.45660862,0.7671659,0.035674617,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
56,0.0,0.0,0.0,0,0,8,209,1.0689398,0.15289697596909768,-0.19373944193612383,0.7386252,0.21630415,0.34549427,0.042640015,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
57,0.0,0.0,0.0,0,0,8,209,1.2163386,-0.013189793337737954,-0.15032334272679115,0.11612377,0.45235085,0.04773497,0.04823614,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
58,0.0,0.0,0.0,0,0,8,209,1.4782457,0.06043746102940206,0.07328037520244413,0.99843866,0.15117198,0.33771065,0.05801993,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
59,3.8172730099071157,4.926560964310569,0.1268651666619247,231,218,8,209,2767.4297,-0.07761141865200427,0.01623687571373661,5481.6543,0.0062142215,0.99038744,0.99140245,4.391746394550458,3.028575228299069,-0.18370782771107497,871,816,8,939,-1.0,False,-1.0,False,False
60,0.0,0.0,0.0,0,0,8,209,1.5374535,0.18461929768214408,-0.19445551826470378,0.9427516,0.075561635,0.30659515,0.060203847,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
61,0.0,0.0,0.0,0,0,8,209,0.96489435,-0.008454509805288335,-0.002888249536200871,1.6119817,0.0077208746,0.8353151,0.03865005,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
62,0.0,0.0,0.0,0,0,8,209,0.55802846,0.04853833156914178,-0.015266313365872697,0.9737933,0.20049009,0.87253,0.02272285,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
63,0.0,0.0,0.0,0,0,8,209,1.5374786,-0.03899849524238441,-0.015552895459874372,0.46083498,0.25783435,0.14986713,0.060204778,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
64,0.0,0.0,0.0,0,0,8,209,1.2221543,-0.05365553001708617,0.04134199863807142,1.9529991,0.28617027,0.7989986,0.04845559,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
65,0.0,0.0,0.0,0,0,8,209,0.96131504,0.19658381048407858,0.0010162368790651022,1.099516,0.00057625084,0.57188123,0.038512196,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
66,0.0,0.0,0.0,0,0,8,209,1.0573379,-0.03326784316926634,-0.005886373442242521,0.083516635,0.4038991,0.039493833,0.04219674,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
67,0.0,0.0,0.0,0,0,8,209,3.0031614,0.11973397216115311,0.014600117241145905,3.3694615,0.037601043,0.56098574,0.11121523,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
68,0.0,0.0,0.0,0,0,8,209,0.65557563,0.07391350115722906,-0.011188097581259548,0.39680016,0.38914877,0.30263495,0.026589343,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
69,0.0,0.0,0.0,0,0,8,209,1.2563726,-0.07036205310918381,-0.04876195156590862,1.8318812,0.40395504,0.7290357,0.04974477,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
70,0.0,0.0,0.0,0,0,8,209,0.94658035,0.013345532900724266,-0.030879055125038413,0.95257384,0.42767018,0.5031659,0.0379443,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
71,0.0,0.0,0.0,0,0,8,209,0.96657,0.03522536874940718,0.06096270506282278,1.3087133,0.48612157,0.67698836,0.03871457,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
72,0.0,0.0,0.0,0,0,8,209,1.0650824,-0.003783832758446515,-0.0016318116711336317,0.70825636,0.24895988,0.332489,0.042492688,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
73,0.0,0.0,0.0,0,0,8,209,2.4213355,-0.18645901142960553,0.03015210910207511,2.5743227,0.025584757,0.53159153,0.091643184,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
74,0.0,0.0,0.0,0,0,8,209,1.1446059,-0.0062528959512066495,0.0523072754307794,1.6443106,0.372954,0.7182868,0.04552093,0.001450963294544159,0.00171908712425171,0.08458030447503623,2,2,8,939,-1.0,False,-1.0,False,False
75,0.0,0.0,0.0,0,0,8,209,1.1984094,-0.05416767084678059,-0.07499996689358013,1.3630253,0.3080439,0.56868094,0.047558937,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
76,0.0,0.0,0.0,0,0,8,209,1.3241156,-0.13826984766212103,-0.0058509021599780775,1.1231002,0.21873668,0.42409453,0.052286744,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
77,0.0,0.0,0.0,0,0,8,209,1.365144,-0.0003017843422491451,0.11763675239925475,0.2451367,0.27944237,0.08978419,0.053819664,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
78,0.0,0.0,0.0,0,0,8,209,1.0240872,-0.06963893694184736,-0.03867363779094429,1.2711167,0.4895573,0.62060964,0.040924065,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
79,1.5134013012835854,0.7405632315069864,-0.3428794280180737,151,85,8,209,1726.8794,1.7641145211300113e-09,0.0,0.0,0.0,0.0,0.98629326,5.372592556527374,4.115850995825375,-0.13244970618919327,842,706,8,939,-1.0,False,-1.0,False,False
80,0.0,0.0,0.0,0,0,8,209,1.0827811,0.028202827422537602,-0.006204671294788522,1.2921205,0.065602735,0.5966674,0.043168295,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
81,0.0,0.0,0.0,0,0,8,209,1.4553602,0.11669236963985252,0.008493275993879001,1.5835353,0.04422443,0.54403543,0.057173043,0.0,0.00496366559760893,0.9999999997985359,0,4,8,939,-1.0,False,-1.0,False,False
82,0.0,0.0,0.0,0,0,8,209,1.7845353,0.21622711316681603,0.033681890047285445,2.2158673,0.24387355,0.62085277,0.06920953,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
83,0.0,0.0,0.0,0,0,8,209,1.2020804,0.29551721917250356,0.09326017403916897,1.851308,0.42879885,0.7700433,0.047697667,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
84,0.0,0.0,0.0,0,0,8,209,2.043552,0.05764587438316948,0.04152043576726344,3.645417,0.17307355,0.89193153,0.07846671,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
85,0.0,0.0,0.0,0,0,8,209,2.6042523,0.10115925051866981,0.0010676707775155725,1.2594175,0.050528597,0.24180019,0.097888544,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
86,0.0,0.0,0.0,0,0,8,209,1.274234,0.0004270030800658242,-0.07001402453946967,0.017354734,0.38484284,0.0068098702,0.05041632,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
87,0.0,0.0,0.0,0,0,8,209,0.88360256,-0.07621298166430135,-0.10035067435147216,0.9621564,0.48857895,0.54445094,0.035509426,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
88,0.0,0.0,0.0,0,0,8,209,1.1201144,0.0689424257489607,0.012984790196843565,0.29041225,0.08717142,0.1296351,0.04459034,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
89,0.0,0.0,0.0,0,0,8,209,1.6089852,-0.09711796503764747,0.011204744199720174,1.6653771,0.019416774,0.51752406,0.06282893,0.0,0.0025346497633158206,0.9999999996054681,0,3,8,939,-1.0,False,-1.0,False,False
90,0.0,0.0,0.0,0,0,8,209,1.1564777,-0.04285093223953229,0.13457484479188195,0.4852997,0.47828227,0.20981799,0.04597138,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
91,0.0,0.0,0.0,0,0,8,209,1.9879763,-0.3108169546797165,-0.026758968457580468,1.8190215,0.1694689,0.4575058,0.07649597,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
92,0.0,0.0,0.0,0,0,8,209,0.98406816,-0.125338395262868,-0.10723183788828239,0.86559886,0.30501208,0.43980637,0.039387807,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
93,0.0,0.0,0.0,0,0,8,209,1.3754733,-0.03451078290820753,0.15150297291832052,1.0487821,0.34030503,0.3812441,0.054204848,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
94,0.0,0.0,0.0,0,0,8,209,1.4557364,0.07779404014173824,-0.0009479859687462344,2.5826533,0.0024416659,0.88706076,0.057186976,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
95,0.0,0.0,0.0,0,0,8,209,1.5453529,-0.15616619639533047,-0.1028367154573061,2.6312878,0.28947952,0.85135514,0.06049446,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
96,0.0,0.0,0.0,0,0,8,209,1.2516888,0.10181530648025439,-0.0026688479751487693,1.1155798,0.029164987,0.44562986,0.049568523,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
97,0.0,0.0,0.0,0,0,8,209,0.9733376,-0.08680404470089442,-0.043390651043312134,0.7860087,0.47170252,0.40376988,0.03897507,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
98,0.0,0.0,0.0,0,0,8,209,0.71508473,-0.09450858220034897,0.05911980312270926,0.79776484,0.45958105,0.5578115,0.028933145,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
99,0.0,0.0,0.0,0,0,8,209,2.014314,-0.03479413002871823,0.06639264665924516,0.63377184,0.35856268,0.15731703,0.07743099,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
100,0.0,0.0,0.0,0,0,8,209,1.7339064,-0.04853257579488002,-0.058369916334153116,1.0502579,0.18191895,0.30285886,0.067378275,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
101,0.0,0.0,0.0,0,0,8,209,1.6931242,0.011034376892137265,-0.14758219632846128,0.082863964,0.1651442,0.02447073,0.06589795,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
102,0.0,0.0,0.0,0,0,8,209,1.0483664,0.06524969262091507,0.0526667209451091,1.1311393,0.25533566,0.53947693,0.041853692,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
103,0.0,0.0,0.0,0,0,8,209,1.273875,0.022702560698662833,0.05003973674717238,1.4179034,0.34603152,0.5565318,0.050402857,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
104,0.0,0.0,0.0,0,0,8,209,1.604487,0.12337410926193704,0.030034600761831537,0.73606485,0.4071701,0.22937705,0.062664255,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
105,0.0,0.0,0.0,0,0,8,209,1.5321368,0.11212868952122163,0.07852211022192368,2.9451427,0.4944391,0.9611227,0.060008153,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
106,0.0,0.0,0.0,0,0,8,209,1.0493925,-0.17136706802649232,-0.026860461629659438,0.690224,0.1661265,0.32886842,0.041892923,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
107,0.0,0.0,0.0,0,0,8,209,2.1292307,0.08262099945726259,0.0862924574757789,4.1296697,0.16893631,0.9697561,0.08148844,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
108,0.0,0.0,0.0,0,0,8,209,2.2218504,0.059569966825865794,0.022763806850327084,3.8360515,0.18756735,0.8632559,0.08473281,0.0,0.0019089936410673003,0.9999999994761638,0,2,8,939,-1.0,False,-1.0,False,False
109,0.0,0.0,0.0,0,0,8,209,1.8196017,-0.0446968972895565,0.06191301667715304,1.1111687,0.30987376,0.30533296,0.07047366,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
110,0.0,0.0,0.0,0,0,8,209,1.6991634,0.03220827866251563,0.028302459027283566,0.10193396,0.32514557,0.02999534,0.06611746,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
111,0.0,0.0,0.0,0,0,8,209,1.5006653,0.24418500947594857,0.06610843385025084,0.28912586,0.25118205,0.09633257,0.058848083,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
112,0.0,0.0,0.0,0,0,8,209,1.7088904,-0.02718160723922053,-0.002983771152402337,2.2630222,0.3139139,0.662132,0.06647079,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
113,0.0,0.0,0.0,0,0,8,209,1.6511242,0.2025495680630523,-0.013253013862787322,1.986292,0.11353824,0.60149676,0.06436851,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
114,0.0,0.0,0.0,0,0,8,209,1.5539029,0.07558134492148405,-0.04824119135864541,2.6805727,0.04042061,0.86252904,0.060808867,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
115,0.0,0.0,0.0,0,0,8,209,0.54193056,0.011293251685528083,0.006088511723858547,0.08501366,0.23779078,0.078435935,0.02208182,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
116,0.0,0.0,0.0,0,0,8,209,0.9234075,0.18330897863918505,0.0008004018415381231,0.33194318,0.031071467,0.1797382,0.037049804,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
117,0.0,0.0,0.0,0,0,8,209,1.7470577,0.051747224589682284,-0.021192757567422393,2.4975078,0.21897589,0.71477544,0.067854665,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
118,0.0,0.0,0.0,0,0,8,209,1.1720117,-0.04471691537499228,0.004870413064054946,1.4495509,0.15691614,0.61840296,0.04656011,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
119,0.0,0.0,0.0,0,0,8,209,1.0460759,-0.2914299700248728,0.020687728555393248,1.0852385,0.46285254,0.5187188,0.041766047,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
120,0.0,0.0,0.0,0,0,8,209,2.2608664,0.011749027536700096,-0.0046022859481836265,3.5933783,0.01524242,0.79469055,0.08609259,0.0006099651796749225,0.0,-0.9999999983605622,1,0,8,939,-1.0,False,-1.0,False,False
121,0.0,0.0,0.0,0,0,8,209,1.5011586,-0.01603241713854714,-0.0091497424742919,2.0296528,0.07852153,0.6760286,0.05886629,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
122,0.0,0.0,0.0,0,0,8,209,1.251167,0.10442291827023165,-0.1309427391147251,0.87239105,0.3282797,0.34863096,0.049548883,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
123,0.0,0.0,0.0,0,0,8,209,1.9709417,-0.22929832323309807,-0.034511672104138635,2.0509946,0.4442933,0.5203083,0.07589028,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
