trial_id,original_trial_id,start,end,movement_onset,movement_end,target_x,target_y,maze_condition,split,n_bins,terminal_remainder_seconds
404,662,4340.981466666667,4344.636466666667,4342.6084666666675,4343.103466666667,136,87,14,2,73,0.004999999999744986
405,664,4352.3215,4356.451866666667,4354.2735,4354.8385,125,-18,8,0,82,0.03036666666721377
406,665,4357.3466,4361.386566666667,4359.3436,4359.8186,-9,110,21,0,80,0.03996666666716919
407,666,4362.316466666667,4366.591466666667,4364.553466666667,4365.058466666667,121,-76,23,0,85,0.024999999999636202
408,667,4367.521466666667,4371.8071,4369.453466666667,4370.008466666667,-136,-23,26,0,85,0.03563333333295304
409,668,4372.6266000000005,4376.326566666667,4374.283600000001,4374.753600000001,136,87,15,0,73,0.049966666666113824
410,669,4377.126466666667,4380.731433333333,4378.7284666666665,4379.1884666666665,114,91,2,0,72,0.004966666666768926
411,670,4381.501466666667,4385.216333333334,4383.3984666666665,4383.753466666667,-9,110,19,0,74,0.014866666667148642
412,671,4385.846433333333,4389.4663,4387.603433333333,4388.033433333333,-115,-100,16,0,72,0.019866666666894073
413,674,4402.431433333333,4405.3913,4403.573433333333,4403.963433333333,125,-18,7,0,59,0.009866666667039503
414,675,4406.056433333333,4410.201300000001,4408.348433333334,4408.713433333333,114,91,1,0,82,0.044866666667439326
415,676,4410.966433333334,4415.061233333334,4413.193433333334,4413.618433333334,-136,-23,25,1,81,0.04479999999985029
416,678,4420.3418,4425.052166666667,4422.6838,4423.2938,-115,-100,18,0,94,0.010366666667141367
417,682,4459.6767666666665,4463.891500000001,4461.838766666667,4462.323766666666,114,91,3,2,84,0.014733333334151943
418,685,4474.4214,4477.6564,4475.6784,4476.133400000001,136,87,14,0,64,0.034999999999672404
419,688,4494.8715,4498.9665,4496.8585,4497.373500000001,-144,-52,6,0,81,0.045000000000254836
420,690,4510.031733333333,4513.8714666666665,4511.663733333333,4512.298733333333,125,-18,9,0,76,0.03973333333324236
421,691,4514.6814,4518.8412,4517.0384,4517.4134,-13,111,10,0,83,0.009799999999449582
422,692,4525.9616000000005,4530.121233333333,4528.2686,4528.6786,136,87,13,1,83,0.009633333332748961
423,693,4530.856366666667,4534.311333333334,4532.313366666667,4532.768366666667,136,87,14,0,69,0.004966666667132635
424,701,4580.4113333333335,4583.8262,4582.088333333333,4582.408333333334,-9,110,19,0,68,0.014866666666966566
425,703,4593.5263,4597.201166666667,4595.353300000001,4595.733300000001,-144,-52,4,2,73,0.02486666666627535
426,704,4597.951433333334,4602.106466666667,4600.003433333333,4600.518433333334,-9,110,21,0,83,0.005033333333448908
427,705,4602.8713,4606.1863,4604.2033,4604.6933,-9,110,20,1,66,0.01500000000050905
428,706,4606.931433333333,4610.5364,4608.468433333333,4608.973433333334,114,91,3,0,72,0.004966666666768926
429,707,4611.426333333334,4615.266166666667,4613.508333333334,4613.8133333333335,-13,111,10,0,76,0.03983333333344463
430,709,4621.1113000000005,4625.061333333334,4623.068300000001,4623.518300000001,-9,110,20,0,79,3.333333352184553e-05
431,710,4625.731433333333,4629.6714,4627.468433333333,4628.108433333334,-13,111,12,0,78,0.03996666666680504
432,711,4630.4863000000005,4633.9313,4631.8733,4632.393300000001,121,-76,23,0,68,0.044999999999708606
433,714,4645.821266666667,4649.376266666667,4647.268266666667,4647.798266666667,-144,-52,5,1,71,0.005000000000290772
434,715,4650.261266666667,4653.966133333333,4652.118266666667,4652.523266666667,-144,-52,4,0,74,0.004866666666020869
435,716,4654.691433333333,4658.8464,4656.688433333334,4657.3034333333335,-13,111,12,0,83,0.004966666666950559
436,717,4659.6513,4664.0462333333335,4661.8883000000005,4662.488300000001,-144,-52,5,0,87,0.04493333333302818
437,718,4664.8912666666665,4668.7011,4666.928266666667,4667.258266666667,-13,111,10,0,76,0.00983333333369929
438,719,4671.971500000001,4675.751233333333,4673.623500000001,4674.253500000001,-13,111,11,0,75,0.02973333333284245
439,720,4676.501366666667,4680.156366666667,4678.088366666668,4678.5783666666675,136,87,15,0,73,0.004999999999744986
440,723,4691.916266666667,4695.436266666667,4693.363266666667,4693.938266666667,-13,111,11,0,70,0.019999999999527063
441,724,4696.226366666667,4700.546966666667,4698.223366666667,4698.818366666666,-115,-100,18,0,86,0.020600000000013274
442,725,4701.411233333333,4705.941233333334,4703.8632333333335,4704.418233333333,121,-76,23,0,90,0.030000000000654836
443,726,4706.836233333333,4710.7011,4708.853233333333,4709.243233333334,125,-18,7,0,77,0.014866666666784933
444,728,4716.856266666667,4720.7812,4718.8332666666665,4719.278266666666,114,91,2,0,78,0.024933333333683194
445,730,4733.576233333333,4737.641066666667,4735.8232333333335,4736.208233333333,-115,-100,16,2,81,0.014833333333808874
446,733,4751.906433333334,4755.7660000000005,4753.923433333333,4754.298433333333,-144,-52,4,0,77,0.009566666666978474
447,734,4756.421200000001,4760.0760666666665,4758.3132000000005,4758.628200000001,-13,111,10,0,73,0.0048666666658387925
448,735,4761.5762,4765.5160000000005,4763.6682,4764.0932,-136,-23,25,0,78,0.03980000000010442
449,737,4771.9862,4775.641066666667,4773.8282,4774.198200000001,114,91,1,0,73,0.004866666666748287
450,741,4790.626200000001,4794.921166666667,4792.8432,4793.3882,-144,-52,5,0,85,0.04496666666636884
451,746,4825.286300000001,4829.611266666667,4827.598300000001,4828.0433,114,91,3,0,86,0.024966666666114357
452,748,4835.341266666667,4839.486233333334,4837.323266666667,4837.9182666666675,-144,-52,6,1,82,0.0449666666667321
453,749,4840.321166666667,4844.561166666667,4842.448166666667,4843.058166666667,-13,111,11,0,84,0.04000000000069104
454,750,4847.686166666667,4851.7968,4849.613166666667,4850.078166666667,-136,-23,26,0,82,0.010633333332770611
455,751,4852.586166666667,4856.831566666667,4854.613166666667,4855.198166666667,125,-18,8,0,84,0.045399999999790275
456,752,4857.6463,4861.626233333333,4859.4933,4860.058300000001,125,-18,9,0,79,0.029933333333064915
457,753,4862.521266666667,4866.7518,4864.503266666667,4865.078266666666,125,-18,9,0,84,0.03053333333336905
458,755,4872.966133333333,4875.941,4874.138133333333,4874.503133333334,114,91,1,0,59,0.024866666666457427
459,757,4888.696233333334,4892.861233333334,4890.733233333334,4891.278233333334,121,-76,24,0,83,0.014999999999963265
460,760,4904.1861,4908.311133333334,4906.3481,4906.7831,-9,110,20,0,82,0.02503333333370339
461,761,4914.7261,4917.830966666667,4916.0131,4916.3881,-9,110,19,2,62,0.004866666667476149
462,762,4918.656233333333,4922.971233333334,4920.808233333333,4921.368233333334,121,-76,24,0,86,0.015000000000509495
463,764,4928.3211,4932.831700000001,4930.5781,4931.1681,-115,-100,17,2,90,0.010600000000522414
464,765,4933.6561,4937.9061,4935.8381,4936.4031,-13,111,11,0,85,0.0
465,767,4943.841233333334,4948.226833333333,4945.918233333334,4946.463233333334,-136,-23,27,0,87,0.035599999999612386
466,768,4949.1211,4952.600933333333,4950.7631,4951.163100000001,121,-76,22,0,69,0.029833333332862644
467,769,4953.4611,4957.796066666667,4955.6831,4956.2731,136,87,14,2,86,0.034966666666332635
468,770,4958.536066666667,4963.1267,4960.783066666667,4961.428066666666,-136,-23,26,0,91,0.04063333333324426
469,772,4971.231066666667,4974.860900000001,4973.053066666667,4973.433066666667,136,87,13,0,72,0.02983333333340843
470,774,4980.5912,4984.5162,4982.473199999999,4982.9932,-9,110,21,2,78,0.025000000000181544
471,775,4985.506066666667,4989.4559,4987.648066666667,4987.998066666667,-13,111,10,0,78,0.049833333333117125
472,776,4990.211033333334,4994.015933333333,4992.238033333334,4992.563033333334,-9,110,19,1,76,0.0048999999991790055
473,777,4997.711066666667,5001.5159,4999.633066666666,5000.033066666667,136,87,13,0,76,0.004833333333590151
474,778,5016.821366666667,5020.736133333334,5018.548366666667,5019.173366666667,-13,111,12,0,78,0.014766666666764294
475,779,5021.501166666667,5025.096166666667,5022.993166666667,5023.503166666667,136,87,15,0,71,0.04500000000025439
476,781,5030.416133333333,5034.501133333333,5032.403133333333,5032.903133333333,136,87,15,0,81,0.03500000000003656
477,782,5276.966,5280.506,5278.378000000001,5278.918000000001,-9,110,21,0,70,0.03999999999996362
478,783,5281.3259,5285.345733333334,5283.5079,5283.8829,136,87,13,0,80,0.019833333333735936
479,784,5286.235866666667,5290.270833333334,5288.157866666666,5288.752866666667,125,-18,8,0,80,0.03496666666706005
480,785,5291.215966666667,5295.415966666667,5293.127966666667,5293.7779666666665,-144,-52,6,0,84,7.274181257344026e-13
481,788,5306.265866666667,5309.8157,5307.947866666666,5308.352866666667,-136,-23,25,0,70,0.04983333333348128
482,791,5321.7062000000005,5326.1216,5323.823200000001,5324.358200000001,-115,-100,18,2,88,0.015399999999862857
483,792,5326.985966666667,5331.1159333333335,5328.9479666666675,5329.557966666667,-13,111,12,0,82,0.029966666666404684
484,793,5332.095833333334,5336.115833333333,5334.1078333333335,5334.612833333334,-9,110,20,2,80,0.019999999999527063
485,794,5336.870833333333,5340.550700000001,5338.777833333334,5339.102833333333,-9,110,19,0,73,0.029866666667293984
486,795,5343.7412,5347.675933333334,5345.6032000000005,5346.1232,-9,110,21,0,78,0.03473333333349693
487,796,5348.455800000001,5352.050666666667,5350.3028,5350.612800000001,-13,111,10,2,71,0.0448666666663482
488,797,5352.8808,5356.6458,5354.4678,5355.1478,-13,111,11,2,75,0.015000000000327418
489,798,5360.410800000001,5364.190666666667,5362.282800000001,5362.7128,-115,-100,16,0,75,0.029866666666748642
490,799,5365.000800000001,5368.505700000001,5366.662800000001,5367.0528,125,-18,7,0,70,0.004899999999906868
491,801,5377.775933333333,5381.236533333334,5379.007933333333,5379.477933333334,-136,-23,27,0,69,0.010600000000340337
492,804,5392.025766666667,5396.2608,5394.202766666666,5394.722766666667,136,87,14,0,84,0.035033333333376326
493,805,5397.765933333334,5401.330933333334,5399.192933333334,5399.732933333334,136,87,15,0,71,0.014999999999599556
494,806,5404.761033333333,5408.925566666667,5407.088033333333,5407.478033333333,-144,-52,4,0,83,0.014533333333565324
495,807,5412.501,5415.8008,5413.738,5414.293000000001,-13,111,11,0,65,0.049799999999777356
496,808,5416.680766666667,5420.660733333333,5418.557766666668,5419.092766666668,-144,-52,5,0,79,0.029966666665859343
497,809,5428.561166666667,5431.990900000001,5429.823166666667,5430.358166666667,-9,110,21,0,68,0.02973333333338779
498,810,5432.8559000000005,5436.190866666667,5434.017900000001,5434.602900000001,121,-76,24,0,66,0.03496666666633219
499,812,5442.625766666667,5446.3306,5444.502766666667,5444.872766666667,114,91,1,0,74,0.004833333333226442
500,813,5447.100766666667,5451.1757333333335,5449.187766666668,5449.667766666667,114,91,2,0,81,0.024966666666114357
501,814,5454.2261,5458.410866666667,5456.2831,5456.8131,136,87,15,0,83,0.03476666666720085
502,815,5459.270866666667,5463.5215,5461.227866666667,5461.747866666667,-136,-23,27,0,85,0.0006333333330985624
503,816,5464.445833333333,5469.1314,5466.897833333333,5467.4428333333335,125,-18,9,0,93,0.035566666667000035
504,819,5480.345733333334,5484.696366666667,5482.477733333333,5482.972733333334,-136,-23,26,0,87,0.0006333333334618274
505,821,5490.465833333334,5494.315833333334,5492.127833333334,5492.747833333334,121,-76,24,0,77,3.637090628672013e-13
506,823,5504.215733333333,5508.326333333333,5506.122733333334,5506.682733333333,-115,-100,17,0,82,0.010599999999976184
507,824,5509.2007,5512.925533333334,5511.0827,5511.4777,125,-18,7,1,74,0.024833333333663
508,825,5513.690733333334,5517.800700000001,5515.6177333333335,5516.277733333334,-13,111,11,0,82,0.009966666666877622
509,828,5691.4707,5695.395666666667,5693.2577,5693.8327,114,91,3,0,78,0.024966666667387116
510,831,5706.965733333333,5710.6956666666665,5708.532733333333,5709.072733333333,-144,-52,6,0,74,0.029933333333064915
511,835,5732.5307,5736.160633333334,5734.0027,5734.5977,-13,111,12,0,72,0.0299333333336107
512,840,5761.1655,5764.4454000000005,5762.5825,5762.9975,-115,-100,16,0,65,0.029900000000452565
513,841,5765.295666666667,5769.035633333334,5766.982666666667,5767.467666666666,114,91,3,0,74,0.039966666666987116
514,842,5769.8956333333335,5773.675666666667,5771.532633333333,5772.112633333333,121,-76,24,2,75,0.030033333333449264
515,843,5774.535533333334,5778.365366666667,5776.482533333334,5776.932533333334,121,-76,22,0,76,0.029833333333226353
516,844,5779.1856333333335,5783.305600000001,5781.1276333333335,5781.732633333333,125,-18,9,2,82,0.0199666666670959
517,845,5784.325533333334,5788.5055,5786.377533333333,5786.997533333333,121,-76,23,1,83,0.02996666666658676
518,846,5789.4105,5793.650533333333,5791.6275,5792.1175,-9,110,20,0,84,0.040033333333485466
519,847,5794.445633333334,5798.3506333333335,5796.237633333334,5796.772633333334,-9,110,21,1,78,0.004999999999744986
520,849,5803.5855,5807.365333333333,5805.5325,5805.9075,-115,-100,16,0,75,0.02983333333304472
521,850,5809.870733333333,5813.740366666667,5811.857733333333,5812.282733333333,121,-76,22,0,77,0.019633333333695102
522,851,5814.515600000001,5818.2106,5816.082600000001,5816.642600000001,125,-18,9,0,73,0.044999999999708606
523,853,5823.9956,5828.521233333334,5826.082600000001,5826.747600000001,-136,-23,27,0,90,0.02563333333364426
524,854,5831.685733333334,5835.2705000000005,5833.207733333334,5833.737733333333,121,-76,23,0,71,0.03476666666683714
525,858,5852.460566666667,5856.760566666667,5854.582566666667,5855.1875666666665,125,-18,9,0,86,1.8207657603852567e-13
526,859,5857.570466666667,5861.7403,5859.857466666667,5860.317466666667,125,-18,7,0,83,0.019833333333371783
527,860,5862.660566666667,5866.820566666667,5864.757566666667,5865.262566666667,114,91,3,1,83,0.009999999999854126
528,861,5867.740566666667,5872.2412,5870.002566666667,5870.507566666667,-115,-100,18,0,90,0.0006333333330985624
529,862,5872.970433333334,5877.3111,5875.1024333333335,5875.592433333334,-136,-23,26,0,86,0.04066666666603869
530,863,5878.235566666667,5882.555566666667,5880.337566666667,5880.957566666667,-13,111,12,0,86,0.01999999999970914
531,864,5891.240566666667,5895.335533333334,5893.287566666667,5893.762566666667,136,87,15,1,81,0.044966666666550914
532,865,5898.460666666667,5902.6954000000005,5900.542666666667,5901.157666666667,-13,111,11,0,84,0.034733333333679006
533,866,5903.435466666667,5907.645433333334,5905.557466666667,5906.092466666667,121,-76,23,0,84,0.009966666667241775
534,867,5910.560666666667,5914.255300000001,5912.502666666667,5912.812666666668,-9,110,19,0,73,0.04463333333351294
535,872,5935.8204000000005,5939.786033333334,5937.6374000000005,5938.1374000000005,-115,-100,17,1,79,0.015633333333243904
536,873,5940.615400000001,5943.9753,5942.147400000001,5942.5474,-136,-23,25,0,67,0.009899999999470221
537,875,5950.2604,5954.2408000000005,5952.0174,5952.6124,125,-18,8,0,79,0.03040000000037235
538,877,5960.495400000001,5964.210233333333,5962.437400000001,5962.7574,-13,111,10,2,74,0.014833333332535226
539,881,5979.3204000000005,5982.915366666667,5980.9574,5981.392400000001,114,91,2,0,71,0.04496666666655047
540,883,5988.905366666667,5992.525366666667,5990.477366666667,5990.9973666666665,-144,-52,5,2,72,0.019999999999890772
541,886,6003.030466666667,6007.2905,6005.162466666667,6005.682466666667,121,-76,24,0,85,0.010033333333012706
542,888,6016.150366666667,6019.2102,6017.3723666666665,6017.772366666667,-144,-52,4,0,61,0.00983333333369929
543,889,6019.950333333333,6023.7702,6021.962333333333,6022.342333333333,114,91,1,0,76,0.019866666666711996
544,890,6024.6403666666665,6029.025333333334,6026.987366666666,6027.487366666666,136,87,14,0,87,0.03496666666742332
545,893,6040.410333333333,6043.8802000000005,6042.077333333334,6042.427333333333,114,91,1,1,69,0.019866666667257782
546,894,6044.820366666667,6049.1002,6047.227366666667,6047.642366666667,-136,-23,25,0,85,0.02983333333304472
547,895,6049.845333333334,6052.7752,6050.9473333333335,6051.347333333334,136,87,13,2,58,0.02986666666638449
548,896,6275.345200000001,6278.475066666667,6276.6472,6277.0272,136,87,13,0,62,0.029866666666202857
549,897,6279.425200000001,6283.495033333334,6281.6472,6282.032200000001,-144,-52,4,0,81,0.019833333333008518
550,898,6284.4802,6288.7452,6286.5472,6287.1772,-144,-52,5,0,85,0.015000000000327418
551,900,6307.185166666667,6310.790033333334,6308.9371666666675,6309.317166666667,136,87,13,2,72,0.004866666666566655
552,901,6311.665300000001,6315.996,6313.5573,6314.2273000000005,-136,-23,27,2,86,0.03069999999952433
553,906,6338.545166666667,6341.93,6340.122166666667,6340.507166666667,121,-76,22,0,67,0.03483333333351757
554,910,6358.240266666667,6361.710266666667,6359.637266666667,6360.147266666667,-9,110,21,0,69,0.02000000000025448
555,914,6390.7653666666665,6394.7901,6392.717366666667,6393.272366666666,-144,-52,5,0,80,0.024733333333642804
556,915,6395.7652333333335,6400.055600000001,6397.817233333333,6398.3722333333335,-144,-52,6,0,85,0.040366666667068785
557,916,6401.170133333334,6404.655133333334,6402.557133333334,6403.127133333334,125,-18,8,0,69,0.034999999999672404
558,918,6414.080333333333,6418.0849333333335,6416.207333333334,6416.632333333333,-13,111,10,0,80,0.004600000000209548
559,919,6419.0701,6422.539966666667,6420.7121,6421.0971,136,87,13,0,69,0.019866666667257782
560,922,6433.9451,6437.8057,6435.5471,6436.0871,-136,-23,26,0,77,0.010599999999976628
561,923,6441.3701,6445.229966666667,6443.4121000000005,6443.7871000000005,114,91,1,0,77,0.009866666666675794
562,924,6457.315100000001,6460.915033333334,6458.9121000000005,6459.382100000001,114,91,2,1,71,0.04993333333295569
563,925,6464.490466666667,6468.510200000001,6466.317466666667,6466.9524666666675,136,87,15,0,80,0.019733333333533665
564,927,6474.465200000001,6478.620833333333,6476.377200000001,6476.9022,-115,-100,18,0,83,0.005633333332843549
565,930,6491.6503,6496.150033333333,6494.0223000000005,6494.6223,125,-18,8,0,89,0.04973333333309693
566,931,6496.960166666667,6500.590166666667,6498.537166666667,6498.997166666667,136,87,15,0,72,0.03000000000010905
567,932,6501.715033333334,6505.664900000001,6503.897033333334,6504.2220333333335,-9,110,19,0,78,0.04986666666682105
568,933,6506.425066666667,6509.680033333334,6507.517066666666,6508.1920666666665,114,91,2,0,65,0.004966666667314712
569,934,6510.305166666667,6514.185166666667,6512.062166666667,6512.567166666667,-144,-52,6,0,77,0.03000000000010905
570,935,6515.030033333333,6518.6349,6516.7670333333335,6517.1820333333335,-144,-52,4,0,72,0.004866666666566655
571,936,6524.2654,6527.915166666667,6525.6974,6526.3324,-13,111,12,0,72,0.04976666666643714
572,938,6532.780066666667,6536.179866666667,6534.367066666668,6534.732066666667,-136,-23,25,2,67,0.049800000000141065
573,942,6554.695133333334,6558.890133333333,6556.837133333333,6557.317133333334,-9,110,21,2,83,0.044999999999708606
574,943,6559.77,6563.915,6561.777,6562.337,-144,-52,5,0,82,0.04499999999952653
575,944,6564.980033333333,6568.620633333334,6566.4320333333335,6566.9720333333335,-115,-100,17,0,72,0.040600000000631464
576,945,6569.58,6573.400633333334,6571.172,6571.702,-136,-23,26,0,76,0.020633333333716752
577,947,6579.995,6584.2455,6582.072,6582.577,-115,-100,17,0,85,0.0005000000001018634
578,948,6587.875033333334,6592.180033333334,6590.107033333334,6590.677033333333,-9,110,20,0,86,0.005000000000291216
579,949,6592.930033333334,6597.074866666667,6595.167033333334,6595.637033333334,125,-18,7,0,82,0.04483333333282591
580,951,6602.825000000001,6606.994966666667,6604.867000000001,6605.457,125,-18,8,0,83,0.019966666666368482
581,952,6608.015,6611.824833333334,6609.907,6610.362,121,-76,22,0,76,0.00983333333369929
582,953,6612.46,6616.5098333333335,6614.662,6615.062,125,-18,7,0,80,0.04983333333348128
583,955,6623.0651333333335,6627.0901,6624.942133333334,6625.487133333333,121,-76,24,0,80,0.024966666666841775
584,956,6627.83,6631.979966666667,6630.0019999999995,6630.472,114,91,2,0,82,0.04996666666684124
585,957,6632.8901000000005,6637.290633333334,6635.0271,6635.627100000001,125,-18,9,0,88,0.0005333333334416324
586,958,6638.044966666667,6641.369833333334,6639.591966666667,6639.936966666667,-9,110,19,0,66,0.024866666666821136
587,959,6644.6502,6648.309933333334,6646.2072,6646.7922,125,-18,8,0,73,0.009733333333860728
588,960,6649.245,6653.574966666667,6651.567,6652.067,136,87,14,0,86,0.02996666666713299
589,961,6656.465200000001,6660.2456,6658.0722000000005,6658.592200000001,-115,-100,17,0,75,0.030399999999644933
590,962,6661.1301,6665.415066666667,6663.2871000000005,6663.8471,136,87,15,2,85,0.03496666666706005
591,965,6680.034966666667,6683.699933333333,6681.561966666667,6682.181966666667,125,-18,8,0,73,0.014966666666259343
592,967,6689.330066666667,6693.6251,6691.402066666667,6692.052066666667,-13,111,12,0,85,0.04503333333286719
593,968,6694.4149333333335,6698.129933333334,6696.071933333334,6696.581933333334,121,-76,23,0,74,0.015000000000145342
594,970,6704.439933333334,6708.494933333333,6706.4019333333345,6706.971933333334,-13,111,11,0,81,0.004999999999381721
595,972,6715.465066666667,6719.385033333334,6717.382066666667,6717.832066666667,114,91,3,0,78,0.019966666667277977
596,973,6720.149933333334,6723.8549,6721.746933333334,6722.351933333334,-13,111,11,0,74,0.004966666666223141
597,974,6727.704933333333,6731.510566666667,6729.2319333333335,6729.826933333334,-136,-23,26,2,76,0.005633333333389334
598,976,6737.355033333333,6741.340700000001,6739.082033333333,6739.592033333333,-115,-100,18,0,79,0.035666666667384384
599,977,6742.2249,6746.524766666667,6744.6419000000005,6745.0519,-115,-100,16,0,85,0.0498666666671852
600,978,6747.2649,6750.749766666667,6748.9269,6749.3219,-136,-23,25,0,69,0.034866666666675705
601,979,6751.4999333333335,6755.825566666667,6753.561933333333,6754.116933333334,-136,-23,26,0,86,0.025633333333826336
602,980,6756.6849,6760.775533333333,6758.4819,6759.0869,-136,-23,26,2,81,0.04063333333324426
603,981,6776.155033333333,6780.670666666667,6778.292033333333,6778.907033333334,-136,-23,27,0,90,0.01563333333342598
604,982,6784.305133333333,6788.214733333333,6786.357133333333,6786.767133333334,121,-76,22,0,78,0.009599999999954534
605,983,6789.004866666667,6792.244733333334,6790.396866666667,6790.801866666667,125,-18,7,0,64,0.039866666666784845
606,984,6793.0499,6796.994766666667,6795.1969,6795.5669,114,91,1,0,78,0.04486666666671191
607,985,6798.590233333333,6802.465633333333,6800.232233333333,6800.742233333333,-115,-100,18,0,77,0.025399999999899503
608,986,6806.900000000001,6810.465033333334,6808.392000000001,6808.897000000001,121,-76,24,0,71,0.015033333333303478
609,988,6818.814866666667,6822.094866666667,6820.156866666666,6820.576866666666,136,87,14,0,65,0.030000000000654836
610,992,6838.204866666667,6842.2154666666665,6840.061866666667,6840.561866666667,-115,-100,17,1,80,0.010599999999612919
611,993,6842.989866666667,6847.014833333334,6844.936866666667,6845.491866666667,-144,-52,5,0,80,0.024966666666841775
612,994,6847.804966666667,6852.139966666667,6849.956966666667,6850.561966666666,-13,111,12,0,86,0.03500000000003656
613,996,6864.134966666667,6868.215566666667,6865.951966666667,6866.466966666668,-115,-100,18,0,81,0.03059999999932206
614,998,6880.239833333334,6884.329833333333,6882.331833333334,6882.821833333334,136,87,14,2,81,0.0399999999992362
615,999,6885.164966666667,6889.029933333333,6886.951966666667,6887.466966666667,114,91,3,0,77,0.01496666666607771
616,1000,6889.784866666667,6894.0748,6891.976866666667,6892.546866666667,125,-18,8,0,85,0.03993333333346527
617,1002,6899.819933333333,6903.5299,6901.426933333333,6901.961933333333,-144,-52,6,2,74,0.009966666667241775
618,1005,6914.964833333333,6919.169833333333,6917.141833333333,6917.646833333333,-9,110,20,0,84,0.004999999999927063
619,1006,6919.994933333333,6924.1049,6921.976933333333,6922.506933333333,-144,-52,6,0,82,0.009966666666877622
620,1008,6928.950166666667,6933.170466666667,6930.9371666666675,6931.487166666668,125,-18,9,0,84,0.0202999999999518
621,1009,6933.9148000000005,6937.114666666667,6935.2568,6935.6818,-115,-100,16,0,63,0.04986666666682105
622,1011,6942.884800000001,6946.934633333333,6945.151800000001,6945.496800000001,-9,110,19,0,80,0.04983333333257178
623,1012,6947.659833333334,6951.369666666667,6949.571833333334,6949.931833333334,136,87,13,0,74,0.009833333333335581
624,1014,6959.9798,6963.869633333334,6962.0218,6962.4318,-115,-100,16,0,77,0.03983333333362671
625,1016,6972.990133333334,6977.515533333333,6975.202133333334,6975.742133333334,-136,-23,27,0,90,0.025399999999535794
626,1017,6980.1602,6984.4049,6982.3472,6982.8372,136,87,15,0,84,0.04470000000019336
627,1018,6985.134041458059,6989.189041458059,6987.046041458059,6987.676041458059,125,-18,8,0,81,0.005000000000291216
628,1019,6990.214041458059,6993.463874791392,6991.626041458059,6992.036041458059,125,-18,7,1,64,0.0498333333332992
629,1020,6994.429041458059,6998.618874791392,6996.7610414580595,6997.176041458059,-136,-23,25,0,83,0.039833333332898846
630,1021,6999.534174791393,7003.774174791392,7001.6361747913925,7002.186174791393,121,-76,24,0,84,0.039999999999781544
631,1022,7004.794008124725,7008.909041458059,7006.816008124725,7007.316008124725,121,-76,23,2,82,0.01503333333348511
632,1023,7009.809008124726,7013.8846414580585,7011.5810081247255,7012.196008124725,-136,-23,26,0,81,0.02563333333291684
633,1024,7014.684008124726,7018.903874791392,7017.091008124726,7017.471008124726,-144,-52,4,2,84,0.019866666666348287
634,1025,7019.8990414580585,7024.369041458059,7022.241041458058,7022.811041458059,-13,111,11,0,89,0.02000000000025448
635,1026,7025.329008124726,7028.933874791393,7027.071008124726,7027.476008124726,125,-18,7,0,72,0.004866666666566655
636,1031,7053.394008124726,7056.653874791392,7054.801008124726,7055.201008124725,-115,-100,16,0,65,0.009866666666312085
637,1034,7074.579008124726,7078.433841458059,7076.651008124726,7076.981008124726,-13,111,10,1,77,0.004833333332862733
638,1041,7111.054074791392,7114.949041458059,7112.941074791392,7113.361074791392,114,91,3,2,77,0.04496666666673255
639,1042,7118.294174791392,7121.743974791392,7119.726174791392,7120.211174791392,136,87,14,1,68,0.0498000000003227
640,1045,7136.843941458059,7140.183941458059,7138.165941458059,7138.650941458059,136,87,14,0,66,0.04000000000014525
641,1047,7203.178908124725,7206.353774791392,7204.495908124725,7204.920908124725,125,-18,7,0,63,0.024866666667184845
642,1048,7207.269008124726,7211.544041458059,7209.4560081247255,7209.946008124725,-9,110,21,0,85,0.025033333333340124
643,1049,7212.558908124725,7216.088874791392,7214.060908124726,7214.560908124726,114,91,2,0,70,0.029966666666950914
644,1050,7217.013908124725,7220.418874791392,7218.415908124725,7218.930908124726,114,91,2,0,68,0.004966666666950559
645,1051,7231.034141458059,7235.123874791392,7233.051141458059,7233.616141458059,114,91,2,0,81,0.039733333333242804
646,1052,7236.023874791392,7239.9839081247255,7237.855874791392,7238.3708747913915,121,-76,23,0,79,0.010033333333740124
647,1055,7253.978874791393,7257.6687081247255,7255.880874791393,7256.235874791392,136,87,13,0,73,0.039833333332898846
648,1056,7258.443874791392,7262.183708124726,7260.420874791392,7260.750874791392,-13,111,10,0,74,0.03983333333399042
649,1058,7279.509208124726,7283.513974791393,7281.286208124726,7281.941208124726,-9,110,21,0,80,0.004766666666910169
650,1059,7288.324074791392,7291.858841458059,7289.786074791393,7290.326074791393,125,-18,8,0,70,0.03476666666665551
651,1061,7297.963841458059,7302.013841458059,7299.865841458059,7300.480841458058,-13,111,11,0,81,1.8207657603852567e-13
652,1062,7302.923841458059,7307.013808124726,7304.9408414580585,7305.475841458058,125,-18,8,0,81,0.03996666666735127
653,1063,7307.913974791392,7312.379574791392,7310.055974791392,7310.620974791393,-115,-100,18,0,89,0.015599999999539982
654,1067,7329.9542081247255,7333.623974791392,7331.486208124726,7332.036208124726,-13,111,12,1,73,0.019766666666873434
655,1068,7336.639208124726,7340.668908124726,7338.491208124726,7339.076208124726,-144,-52,6,0,80,0.02970000000004802
656,1070,7349.739141458059,7354.1544414580585,7351.876141458059,7352.486141458059,125,-18,9,0,88,0.015299999999660585
657,1072,7360.523941458059,7364.838908124726,7362.710941458059,7363.250941458059,136,87,15,0,86,0.014966666666805573
