latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
10,0.36250000000000004,0.2368349665465027,0.16250000000000003,0.8894458054914108,False,0.23492945499324847,0.03749999999999998,0.8892461471661232,False,0.353985995496396,0.3374999999999999,0.876789259904922,False,0.21210184315609926,0.3374999999999999,0.8858820065449317,False,11461,87,87,False,True,False,False,True,False,False,True,False,False,True,False
11,0.36250000000000004,0.3478038098361531,0.16250000000000003,0.7547619448780563,False,0.3668590653407525,0.03749999999999998,0.7410530977306541,False,0.4274296489538957,0.3374999999999999,0.785151203476093,False,0.3068519762820108,0.3374999999999999,0.7862220631271356,False,11443,94,94,False,True,False,False,True,False,False,True,False,False,True,False
12,0.5125,0.2617863006525766,0.31249999999999994,0.8608591418006893,False,0.2558320809501229,0.11249999999999993,0.8684708510073209,False,0.3693971577061611,0.1875,0.8612405952714973,False,0.2300820329473059,0.1875,0.8668746617255362,False,9130,49,49,False,True,False,False,True,False,False,True,False,False,True,False
13,0.5125,0.2143207935008854,0.31249999999999994,0.9116849414813278,False,0.2194264833120264,0.11249999999999993,0.908599687497417,False,0.33278372066664486,0.1875,0.9061414767555244,False,0.18912790484042363,0.1875,0.9122271281975841,False,10645,67,67,False,True,False,False,True,False,False,True,False,False,True,False
14,0.5125,0.25572096001020483,0.31249999999999994,0.8692507967496953,False,0.2521359929074669,0.11249999999999993,0.8705547345457979,False,0.3665287044481469,0.1875,0.8645099098123883,False,0.22716949945695164,0.1875,0.8708998629742588,False,9336,30,30,False,True,False,False,True,False,False,True,False,False,True,False
15,0.36250000000000004,0.23231660415411515,0.16250000000000003,0.8911688266852246,False,0.2313875032818904,0.03749999999999998,0.8926567465008662,False,0.34412927500119117,0.3374999999999999,0.8935163660034421,False,0.20493322717588613,0.3374999999999999,0.8961992164537657,False,10407,90,10,False,True,False,False,True,False,False,True,False,False,True,False
16,0.3875,0.6332585479238722,0.1875,0.1976811650012335,False,0.9002140276475343,0.012500000000000011,0.1269012509725376,True,0.45916678744135553,0.31249999999999994,0.406664503736373,False,0.5225733313145322,0.31249999999999994,0.33580327123140424,False,6410,1,1,False,True,False,True,True,True,False,True,False,False,True,False
17,0.037500000000000006,0.2716199330534783,0.1625,0.8468070222927812,False,0.2601942575344248,0.36250000000000004,0.8593969572620895,False,0.3672656873663943,0.6625,0.8628584880316557,False,0.23008410893873255,0.6625,0.8648560723360876,False,3603,16,16,False,True,False,False,True,False,False,True,False,False,True,False
18,0.5125,0.26017650073695564,0.31249999999999994,0.8612504221890153,False,0.25911041872643514,0.11249999999999993,0.8590994019983366,False,0.3747761124505016,0.1875,0.8519099577047978,False,0.23620384363186542,0.1875,0.8585316739474661,False,9248,31,31,False,True,False,False,True,False,False,True,False,False,True,False
19,0.6125,0.36594329234716283,0.41250000000000003,0.7444253148207157,False,0.3639896860743541,0.21250000000000002,0.7395673499352512,False,0.5251492983441637,0.08749999999999991,0.6575192943449376,False,0.3832253799500307,0.08749999999999991,0.6781208518143597,False,3575,29,29,False,True,False,False,True,False,False,True,False,False,True,False
20,0.5125,0.24217620714639854,0.31249999999999994,0.8833508132171276,False,0.24160241964417106,0.11249999999999993,0.8801687737054525,False,0.3610490849941085,0.1875,0.8722980293523074,False,0.2171511303169399,0.1875,0.8756865266184118,False,7441,33,33,False,True,False,False,True,False,False,True,False,False,True,False
21,0.5125,0.277804237222659,0.31249999999999994,0.8385336440496184,False,0.277107111768215,0.11249999999999993,0.8419060579282274,False,0.36650362361029143,0.1875,0.8705460369078393,False,0.23489042519952008,0.1875,0.8585204914395969,False,6583,33,66,False,True,False,False,True,False,False,True,False,False,True,False
22,0.5875000000000001,0.32007810594285424,0.3875000000000001,0.8008236123947545,False,0.3037866762197615,0.1875000000000001,0.811675232107646,False,0.4251311852913843,0.11249999999999982,0.7845476091729446,False,0.2858799735551084,0.11249999999999982,0.7974780290242186,False,5059,28,28,False,True,False,False,True,False,False,True,False,False,True,False
23,0.8875,0.3468286964215994,0.6875,0.7683999744098202,False,0.33101783155801745,0.48749999999999993,0.7823208120522901,False,0.4510230541900154,0.1875,0.7590368569750073,False,0.32023752504893366,0.1875,0.759982536256116,False,3861,61,61,False,True,False,False,True,False,False,True,False,False,True,False
24,0.5125,0.28694215849759763,0.31249999999999994,0.8304061484491331,False,0.27802761498859685,0.11249999999999993,0.8392951518613507,False,0.3821873454471133,0.1875,0.8554409753320965,False,0.2529900653506093,0.1875,0.8440790762657314,False,7467,18,18,False,True,False,False,True,False,False,True,False,False,True,False
25,0.5125,0.30428864388764754,0.31249999999999994,0.8170372283425341,False,0.30002925399624125,0.11249999999999993,0.8094074602549716,False,0.4108894689258614,0.1875,0.8027222538553117,False,0.28126018078482173,0.1875,0.8078761268116014,False,5073,62,25,False,True,False,False,True,False,False,True,False,False,True,False
26,0.6875,0.470471013886933,0.4875,0.5909611674055916,False,0.46470179398889755,0.2875,0.5925124037249289,False,0.6760403000277788,0.012499999999999956,0.4758620702140495,False,0.5745212220013034,0.012499999999999956,0.4774282933564102,False,6898,16,96,False,True,False,False,True,False,False,True,False,False,True,False
27,0.8875,0.37192294314699037,0.6875,0.7413746571302511,False,0.3457660576007481,0.48749999999999993,0.750780627700775,False,0.4411496633757801,0.1875,0.7846370637718576,False,0.3239366451723761,0.1875,0.7615764317166988,False,2938,95,95,False,True,False,False,True,False,False,True,False,False,True,False
28,0.7125000000000001,0.5241319738873021,0.5125000000000002,0.26426658664292413,False,0.522809290637454,0.3125000000000001,0.2637258195450081,False,0.7528730573615141,0.012500000000000178,0.05780806665352621,False,0.9471835189591465,0.012500000000000178,0.06611098000027958,True,3201,3,3,False,True,False,False,True,False,True,True,False,True,True,True
29,0.6625000000000001,0.3173652212179279,0.4625000000000001,0.8052401231013102,False,0.315834614632835,0.26250000000000007,0.7880880797778534,False,0.4298253922802072,0.03749999999999987,0.7638833668032182,False,0.29416744788240323,0.03749999999999987,0.7938681137339675,False,3728,69,69,False,True,False,False,True,False,False,True,False,False,True,False
30,0.7875000000000001,0.3790742276792298,0.5875000000000001,0.7307319273549481,False,0.3777476274976702,0.38750000000000007,0.720173607331248,False,0.4693099147872859,0.08750000000000013,0.7452273594747141,False,0.353404043879624,0.08750000000000013,0.7252194565389206,False,3883,21,21,False,True,False,False,True,False,False,True,False,False,True,False
31,0.5125,0.35321292502698276,0.31249999999999994,0.7547715901935756,False,0.34562088355656095,0.11249999999999993,0.7622747239553194,False,0.46589330199406076,0.1875,0.7203900332162262,False,0.33947022036099384,0.1875,0.7480384889409785,False,2662,62,62,False,True,False,False,True,False,False,True,False,False,True,False
