latent_idx,peak_position,cell_0_score,cell_0_peak_distance,cell_0_outside_mean,cell_0_hit,cell_1_score,cell_1_peak_distance,cell_1_outside_mean,cell_1_hit,cell_2_score,cell_2_peak_distance,cell_2_outside_mean,cell_2_hit,cell_3_score,cell_3_peak_distance,cell_3_outside_mean,cell_3_hit,active_samples,strongest_coactive_unit,strongest_decoder_unit,cell_0_shape_hit,cell_0_support_hit,cell_0_biology_hit,cell_1_shape_hit,cell_1_support_hit,cell_1_biology_hit,cell_2_shape_hit,cell_2_support_hit,cell_2_biology_hit,cell_3_shape_hit,cell_3_support_hit,cell_3_biology_hit
20,0.0625,0.31439143569754424,0.1375,0.8025780614484525,False,0.31071029833791575,0.3375,0.8073125527380175,False,0.4167772749953781,0.6375,0.8037744685780331,False,0.2860544218144039,0.6375,0.800974501392668,False,5566,94,94,False,True,False,False,True,False,False,True,False,False,True,False
21,0.08750000000000001,0.3173505921338442,0.1125,0.7956143673689455,False,0.3085168154895147,0.3125,0.8029832769118853,False,0.4220689234902456,0.6124999999999999,0.8166660262976757,False,0.29720475509751987,0.6124999999999999,0.7886930485936017,False,3147,91,91,False,True,False,False,True,False,False,True,False,False,True,False
22,0.6125,0.2856337453321014,0.41250000000000003,0.8457752861853666,False,0.28554583916472764,0.21250000000000002,0.8308893706702178,False,0.42782470589334987,0.08749999999999991,0.7756958240348927,False,0.2825299062762051,0.08749999999999991,0.7966117754951363,False,5603,29,29,False,True,False,False,True,False,False,True,False,False,True,False
23,0.48750000000000004,0.2740180479280141,0.28750000000000003,0.8507921274119956,False,0.271484272387143,0.08750000000000002,0.8424892355184558,False,0.3698577280686176,0.2124999999999999,0.85849681475967,False,0.2358912280730926,0.2124999999999999,0.8642933256894627,False,7372,77,90,False,True,False,False,True,False,False,True,False,False,True,False
24,0.6875,0.33293733035034134,0.4875,0.7798468771378831,False,0.335762403092971,0.2875,0.7755696331065582,False,0.4487631624942552,0.012499999999999956,0.7600152204472124,False,0.32377449582625817,0.012499999999999956,0.7651020811888206,False,2407,70,70,False,True,False,False,True,False,False,True,False,False,True,False
25,0.6875,0.2607831443640455,0.4875,0.8687045870117159,False,0.26157723231999774,0.2875,0.8617296308393679,False,0.39025692690155633,0.012499999999999956,0.8224388175202088,False,0.24998217107984033,0.012499999999999956,0.8442119143806088,False,6501,88,88,False,True,False,False,True,False,False,True,False,False,True,False
26,0.5125,0.2846541592210481,0.31249999999999994,0.8408307846782923,False,0.2777622269343081,0.11249999999999993,0.8362945118281395,False,0.39644123258974573,0.1875,0.8201590224610629,False,0.25888557490931674,0.1875,0.8344551624796753,False,7576,41,62,False,True,False,False,True,False,False,True,False,False,True,False
27,0.6375,0.28698649000483134,0.43749999999999994,0.833850045020417,False,0.29316199915197616,0.23749999999999993,0.8222281588396904,False,0.4075379487660523,0.0625,0.8041203015906414,False,0.2719152007384992,0.0625,0.8163980966246016,False,4176,11,11,False,True,False,False,True,False,False,True,False,False,True,False
28,0.6875,0.3013774424708868,0.4875,0.8237960696044729,False,0.29450039871699674,0.2875,0.8213887016482161,False,0.4245846594752356,0.012499999999999956,0.7875229414909978,False,0.2878576548119737,0.012499999999999956,0.7981747251693324,False,6690,10,10,False,True,False,False,True,False,False,True,False,False,True,False
29,0.037500000000000006,0.35814872109311646,0.1625,0.7595771959376948,False,0.3416896916738832,0.36250000000000004,0.7640054807181251,False,0.44973059780932023,0.6625,0.761287657182499,False,0.327764726601548,0.6625,0.7558618854388659,False,3356,44,44,False,True,False,False,True,False,False,True,False,False,True,False
30,0.0625,0.33272994350955254,0.1375,0.777931239501607,False,0.3280539260021197,0.3375,0.7855582441928392,False,0.4149318357757955,0.6375,0.8080698855053532,False,0.2957610745543443,0.6375,0.7914188335216692,False,4780,72,72,False,True,False,False,True,False,False,True,False,False,True,False
31,0.3875,0.39266027255597835,0.1875,0.6983610311839239,False,0.40564189632241987,0.012500000000000011,0.6942348397599057,False,0.4966076441981838,0.31249999999999994,0.6938095643205368,False,0.3833982301774832,0.31249999999999994,0.6934036546300251,False,2015,67,67,False,True,False,False,True,False,False,True,False,False,True,False
