latent_idx,left_mean_activation,right_mean_activation,right_selectivity,left_active_windows,right_active_windows,matched_position_bins,matched_windows_per_direction,global_place_energy_enrichment,global_decoder_center_displacement,decoder_center_displacement,place_energy_enrichment,pair_min_unit_energy_fraction,pair_known_place_energy_fraction,place_energy_fraction,global_left_mean_activation,global_right_mean_activation,global_right_selectivity,global_left_active_windows,global_right_active_windows,global_matched_position_bins,global_matched_windows_per_direction,right_selection_score,right_passes,left_selection_score,left_passes,is_directional_hit
10,0.08210270199479099,0.0,-0.9999999999878201,1,0,8,209,1.4489831,-0.3300816424883578,-0.13821858685034522,1.7797906,0.45473775,0.6141517,0.056936778,0.015907369649257902,0.0,-0.9999999999371362,1,0,8,939,-1.0,False,-1.0,False,False
11,0.0,0.0,0.0,0,0,8,209,1.4958632,0.189953718259676,0.03264727853900823,1.9941164,0.11233772,0.6665437,0.05867084,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
12,0.0,0.0,0.0,0,0,8,209,1.4872345,0.02650598950118288,0.02639623593489343,2.8247106,0.20929599,0.94965214,0.058352128,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
13,2.4529861976085097,4.093484199788582,0.2505927473271844,220,214,8,209,2496.2295,-0.24470055745725505,0.0,4698.39,0.0,0.9410974,0.9904773,3.368771182621122,2.341545837755782,-0.17988937237627467,822,742,8,939,-1.0,False,-1.0,False,False
14,0.0,0.0,0.0,0,0,8,209,1.2774429,-0.054473567024790615,-0.032203866801436276,1.4364535,0.1984235,0.562238,0.05053689,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
15,0.0,0.0,0.0,0,0,8,209,1.7380532,3.161143824481627e-08,0.10063101360488723,3.153093e-11,0.0002104387,9.07076e-12,0.06752854,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
16,0.0,0.0,0.0,0,0,8,209,0.23988326,4.0805692158585316e-11,0.11568532662694653,2.72401e-06,0.010023991,5.677783e-06,0.009896222,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
17,0.0,0.0,0.0,0,0,8,209,0.7722586,-0.3809597378546914,-0.14204742673818105,0.96157855,0.28065372,0.6225756,0.031174334,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
18,0.0,0.0,0.0,0,0,8,209,1.8326977,-0.022093777679251025,0.08266146034416555,0.5993868,0.267815,0.16352582,0.07094488,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
19,0.0,0.0,0.0,0,0,8,209,1.1636162,-0.10386457417287054,-0.03723000479629973,1.2252368,0.34096667,0.5264781,0.046242014,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
20,0.0,0.0,0.0,0,0,8,209,0.51196593,-0.16471551876770818,0.11981652869464804,0.36894426,7.1671463e-10,0.3603211,0.020886365,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
21,0.0,0.0,0.0,0,0,8,209,1.0617644,0.09630675812446277,0.09632567247129853,2.1234248,0.38676095,0.999951,0.04236592,0.0146551987392326,0.0,-0.9999999999317648,1,0,8,939,-1.0,False,-1.0,False,False
22,0.0,0.0,0.0,0,0,8,209,0.7779078,-0.11313553651463648,-0.05128775368700089,0.4566341,0.45756075,0.2935014,0.03139522,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
23,0.0,0.0,0.0,0,0,8,209,1.7584635,-0.18138221088928763,-0.18527762879011347,2.1461234,0.3592387,0.6102269,0.068267375,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
24,0.0,0.0,0.0,0,0,8,209,1.1263068,0.08437236794425795,0.00879010630894278,0.3950808,0.33674988,0.17538774,0.044825792,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
25,0.0,0.0,0.0,0,0,8,209,3.9272377,-0.014547096628730993,0.32520056740664843,0.4151378,0.45459294,0.052853663,0.14062393,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
26,0.0,0.0,0.0,0,0,8,209,1.0793028,-0.10698839571819296,0.07601609043069674,1.8446437,0.3190223,0.85455346,0.043035597,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
27,0.0,0.0,0.0,0,0,8,209,0.16791376,0.2,0.2,0.17109406,0.00015527238,0.50947005,0.0069477973,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
28,0.0,0.0,0.0,0,0,8,209,1.406282,-0.048931992179955586,0.04598512368842583,2.174236,0.33249775,0.7730442,0.055351745,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
29,0.0,0.0,0.0,0,0,8,209,1.3823073,0.15352760061244264,0.10902939268920642,2.39699,0.24004449,0.867025,0.054459482,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
30,0.0,0.0,0.0,0,0,8,209,1.2012489,0.18266588175794005,0.18266588915283163,2.4024978,0.3890956,1.0,0.04766624,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
31,0.0,0.0,0.0,0,0,8,209,2.669817,0.00014122046696951607,-0.17803484970068023,0.00041707384,0.13178875,7.8109064e-05,0.10010629,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
32,0.0,0.0,0.0,0,0,8,209,1.3218536,0.005929617802687748,0.03263813291995937,0.86590314,0.23902456,0.32753366,0.05220208,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
33,0.0,0.0,0.0,0,0,8,209,0.004451583,-0.285812707337712,3.839812822148403e-07,0.0049392744,0.0,0.55477726,0.00018544824,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
34,0.0,0.0,0.0,0,0,8,209,0.87954754,-0.014835955852363303,0.03485857554475269,1.4190843,0.2395713,0.80671275,0.035352234,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
35,0.0,0.0,0.0,0,0,8,209,1.2138982,0.46039563170827696,0.12007060312932682,0.2753637,0.47658113,0.113421254,0.048144016,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
36,0.0,0.0,0.0,0,0,8,209,1.5813719,0.0332077593055653,0.1972828982586296,0.15950172,0.032543022,0.050431438,0.061817326,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
37,0.0,0.0,0.0,0,0,8,209,2.3655167,-0.22250399214019734,-0.1480977200568595,1.5695589,0.38367993,0.33175817,0.089720085,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
38,0.0,0.0,0.0,0,0,8,209,0.5906441,-0.41323646537335423,0.22482494542257142,0.93700635,0.27030277,0.7932072,0.024019059,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
39,0.0,0.0,0.0,0,0,8,209,0.5679808,-5.5817551802839205e-08,0.006122408231436838,5.4451828e-08,0.011134341,4.7934563e-08,0.02311874,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
40,0.0,0.0,0.0,0,0,8,209,0.30471155,0.004288546169794127,0.014246290231586911,0.3315345,0.02074902,0.5440137,0.012537141,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
41,0.06464653438999893,0.06951029228857544,0.03625427060967469,8,7,8,209,5.840101,-0.06564685125089265,0.03388391807546376,4.3865604,0.2696563,0.37555522,0.1957132,0.0719089108311965,0.08469665147705327,0.08165572446657267,35,41,8,939,-1.0,False,-1.0,False,False
42,0.08333556817479111,0.0,-0.9999999999880003,1,0,8,209,1.1433959,-0.1062141179785635,-0.18253690040498102,1.901747,0.4713635,0.8316222,0.045475006,0.016146237096085717,0.0,-0.9999999999380661,1,0,8,939,-1.0,False,-1.0,False,False
43,0.0,0.0,0.0,0,0,8,209,1.6731184,-0.1252469203339754,-0.05077257922144929,1.0355451,0.25830382,0.3094656,0.06517005,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
44,2.9017023849145076,2.301879539301521,-0.11527114482842334,195,177,8,209,295.1478,0.044204581893267925,-0.13833668058663995,396.13812,0.034467977,0.67108434,0.92480034,1.79713601245286,1.7627030270802961,-0.009672624236704173,641,604,8,939,-1.0,False,-1.0,False,False
45,0.0,0.0,0.0,0,0,8,209,2.0888488,-0.06463689529075611,-0.04934989967050413,1.5886183,0.11914002,0.38026166,0.0800667,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
46,0.0,0.0,0.0,0,0,8,209,3.7203616e-08,0.6993828010703504,0.0,0.0,0.0,0.0,1.5501507e-09,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
47,0.0,0.0,0.0,0,0,8,209,0.61852473,0.007182223877983673,0.007182305761495256,1.2325425,0.26558268,0.99635667,0.025124362,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
48,0.0,0.0,0.0,0,0,8,209,1.9834728,-0.07923903827174394,0.060510495321458024,0.893803,0.3049018,0.22531264,0.07633594,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
49,0.0,0.0,0.0,0,0,8,209,1.4817369,-1.4301137365779759e-05,-0.20000002849238052,0.007768048,0.07008661,0.0026212642,0.05814897,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
50,0.0,0.0,0.0,0,0,8,209,0.23352453,0.0,0.0,0.0015781055,0.1342181,0.0033788853,0.0096364245,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
51,0.0,0.10852953663282988,0.9999999999907858,0,1,8,209,1.1362131,0.1484748464950956,0.1413455481618975,2.2451932,0.47411376,0.988016,0.04520224,0.0,0.023026087604010828,0.9999999999565711,0,1,8,939,-1.0,False,-1.0,False,False
52,0.0,0.0,0.0,0,0,8,209,0.45730767,0.49993387128007416,-0.2,0.914614,0.0,0.9999985,0.018698202,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
53,0.0,0.0,0.0,0,0,8,209,0.48007408,-0.04596791359101404,-8.164895904660963e-05,0.3969179,0.00013777906,0.41339234,0.019610811,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
54,0.0,0.0,0.0,0,0,8,209,1.7121476,-0.054448772775672505,-0.07737566596971238,0.028212005,0.09382663,0.0082387775,0.06658905,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
55,0.0,0.0,0.0,0,0,8,209,2.5977097,0.0735273363963087,0.08177076473512213,1.3925016,0.34613314,0.26802492,0.097666636,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
56,0.0,0.0,0.0,0,0,8,209,0.621854,-0.09261681593227938,0.21693432158795553,1.2437079,0.08467162,1.0,0.02525618,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
57,0.0,0.0,0.0,0,0,8,209,1.8309515,0.08723830087490364,0.08723870246401116,3.6618814,0.28519914,0.99999416,0.07088206,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
58,0.0,0.0,0.0,0,0,8,209,0.68151593,0.005583990813744,0.005584430562570131,1.3630307,0.34429193,0.99999905,0.027612407,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
59,0.0,0.0,0.0,0,0,8,209,1.4404379,-1.6008780687526425e-05,0.0,1.4836543,2.6704566e-08,0.5150011,0.056620024,0.017399828654889482,0.0,-0.9999999999425282,1,0,8,939,-1.0,False,-1.0,False,False
60,0.0,0.0,0.0,0,0,8,209,1.0154675,0.07309272724966343,0.07187586218519759,1.4667397,0.35074157,0.72219914,0.040593583,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
61,0.0,0.0,0.0,0,0,8,209,1.2570444,-0.004945267423502542,1.7972140546829163e-05,0.00839178,0.26783514,0.003337901,0.049770057,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
62,0.0,0.0,0.0,0,0,8,209,1.0614659,-0.03244320447960253,0.01210509845311819,1.7005202,0.33551738,0.8010244,0.04235448,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
63,0.0,0.0,0.0,0,0,8,209,0.5102238,2.9155187964979845e-06,-0.19659899432336994,7.048181e-06,0.36873534,6.90695e-06,0.020816775,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
64,0.0,0.0,0.0,0,0,8,209,0.45544168,0.010015236874365563,-0.19999998536110353,0.0022354717,0.0,0.0024541798,0.01862333,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
65,0.0,0.0,0.0,0,0,8,209,0.6493048,0.024345781354059293,0.0,0.13253252,0.0,0.10205725,0.026341707,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
66,0.0,0.0,0.0,0,0,8,209,1.725928,-0.03737050791263441,-0.003116840674769028,0.7339218,0.0073431674,0.21261658,0.06708905,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
67,0.0,0.0,0.0,0,0,8,209,0.6439481,-0.14171229922049705,-0.08459562752261418,0.3569845,0.10464308,0.27718422,0.026130078,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
68,0.0,0.0,0.0,0,0,8,209,0.00083025976,-0.6999999510507823,0.0,9.319576e-08,0.0,5.6124456e-05,3.4592962e-05,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
69,0.0,0.0,0.0,0,0,8,209,0.8953127,0.14966161499897251,0.1496616149989724,1.7906255,0.36631045,1.0,0.035963114,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
70,0.0,0.0,0.0,0,0,8,209,1.0943813,0.49345667974118135,5.476958866990067e-08,0.013400071,1.2526125e-06,0.0061222133,0.04361061,0.02069516548206504,0.0,-0.9999999999516797,1,0,8,939,-1.0,False,-1.0,False,False
71,0.0,0.0,0.0,0,0,8,209,0.5207876,-0.023995761700207896,-2.2510028798106152e-05,0.1479311,0.15191275,0.14202632,0.021238618,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
72,0.0,0.0,0.0,0,0,8,209,1.1047317,0.11010488284557096,0.020263820737927263,0.79386467,0.27651736,0.35930204,0.044004917,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
73,0.0,0.0,0.0,0,0,8,209,0.9584255,0.17595013041756005,0.13810274567441475,1.7464328,0.47204888,0.9110948,0.03840088,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
74,0.0,0.0,0.0,0,0,8,209,0.84534734,0.1172592398720747,0.0,1.2078518,0.0,0.7144115,0.034024376,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
75,3.377582788752597,0.6899622787841769,-0.6607475677203326,204,93,8,209,2220.431,0.29999999999999993,-0.4,3579.313,0.0,0.80599517,0.9893065,2.069304592629718,2.867435105946371,0.16167158125568126,652,649,8,939,-1.0,False,-1.0,False,False
76,0.0,0.0,0.0,0,0,8,209,1.1103746,-0.04666837971118348,-0.08807570256060959,1.3142471,0.27253613,0.5918035,0.044219766,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
77,0.0,0.0,0.0,0,0,8,209,0.7987473,-0.09242699055574366,-0.010069971776221598,0.5287074,0.105305284,0.3309604,0.03220917,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
78,0.0,0.0,0.0,0,0,8,209,1.294059,-0.03635574143236853,-0.07915060413324573,0.14268805,0.28920916,0.055131976,0.051160585,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
79,0.0,0.0,0.0,0,0,8,209,0.20086265,-0.31051365837699624,0.18808283367971307,0.17040962,3.1143234e-05,0.42419443,0.008299815,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
80,0.0,0.0,0.0,0,0,8,209,0.15778409,0.4133620943631284,-0.28662784445056055,0.31549287,0.43313926,0.99976134,0.006531398,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
81,0.0,0.0,0.0,0,0,8,209,0.76853323,0.16435792973884977,0.020817929045531314,1.2217093,0.2242037,0.79483163,0.03102862,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
82,0.0,0.0,0.0,0,0,8,209,0.9762529,0.05745694856011019,-0.030702202457192462,0.92608553,0.1177788,0.47430614,0.039087232,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
83,0.0,0.0,0.0,0,0,8,209,1.3829224,-0.02851761763244498,-0.05355566116163507,2.2234955,0.2601666,0.803912,0.0544824,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
84,0.569231633079109,0.5103922783615487,-0.0544998624928473,66,64,8,209,632.44556,-4.400930508907663e-09,0.0,0.0,0.0,0.0,0.96344006,4.206978397723585,3.4948670417705157,-0.09245983466525555,705,644,8,939,-1.0,False,-1.0,False,False
85,0.0,0.0,0.0,0,0,8,209,1.0803536,2.4013333263933623e-05,0.0,2.160618,5.814946e-21,0.9999587,0.043075692,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
86,0.0,0.0,0.0,0,0,8,209,0.62134826,-0.09077914277014032,-0.041253456546681944,0.4371149,0.38534138,0.35174707,0.025236161,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
87,0.0,0.0,0.0,0,0,8,209,0.6551878,-0.1542763439439242,0.0,0.8230834,0.0,0.6281279,0.026574029,0.017333870950027017,0.0,-0.9999999999423096,1,0,8,939,-1.0,False,-1.0,False,False
88,0.0,0.0,0.0,0,0,8,209,1.5230217,-0.23332300282782278,-0.1908967623050609,2.8249524,0.14189762,0.9274171,0.059672464,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
89,0.0,0.0,0.0,0,0,8,209,0.87470806,0.012435841635578426,-0.0017196564075079024,0.025319237,0.008577302,0.014472965,0.03516455,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
90,0.0,0.0,0.0,0,0,8,209,1.3356211,-0.01604753189263286,0.020572143982271585,0.881017,0.2490269,0.32981542,0.052717116,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
91,0.0,0.0,0.0,0,0,8,209,0.73138833,-0.016403021286523933,-0.014985551201112474,0.22036001,0.48139518,0.15064502,0.02957329,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
92,0.1263774511132514,0.4002376280047677,0.5200386159653089,20,49,8,209,38.6973,0.13519616559954406,0.08737332608635634,40.345787,0.31846914,0.5212998,0.61720824,0.29059728012044334,0.3536073268888096,0.09781061185016239,176,204,8,939,0.16911705052499773,True,0.0,False,True
93,0.0,0.0,0.0,0,0,8,209,0.99243397,-0.04415631460494862,-0.00682201238683694,1.5731922,0.12704177,0.7925929,0.039709378,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
94,0.0,0.0,0.0,0,0,8,209,0.49825463,0.3351261536738611,0.4,0.9965055,0.3547704,0.9999962,0.020338373,0.0,0.01960292969521877,0.9999999999489873,0,1,8,939,-1.0,False,-1.0,False,False
95,0.0,0.0,0.0,0,0,8,209,0.7729862,-0.028677874466809083,0.06390362155947488,1.1182239,0.48022994,0.7233144,0.031202776,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
96,0.0,0.0,0.0,0,0,8,209,0.16481629,-0.07215804772191547,-0.0009735304193040917,0.032752946,0.002718765,0.09936197,0.0068205073,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
97,0.0,0.0,0.0,0,0,8,209,0.81113625,0.0905868990507695,0.08660872623880644,1.611426,0.3818472,0.99331397,0.032692418,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
98,0.0,0.0,0.0,0,0,8,209,1.0486099,-0.08437912544734849,0.20117553476186312,0.25065872,0.008047745,0.11951953,0.041863,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
99,0.0,0.0,0.0,0,0,8,209,0.47513354,0.0001630571323788521,-1.5529240837697245e-07,6.50988e-05,0.0,6.85058e-05,0.01941291,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
100,0.02658795854121304,0.11537628267940722,0.6254273849115763,4,11,8,209,2.7198117,-0.1395499602375574,-0.09636083793551783,2.6279101,0.4783687,0.48310518,0.101790085,0.05474232539090232,0.06121826469422149,0.05584603612752829,31,31,8,939,-1.0,False,-1.0,False,False
101,0.0,0.0,0.0,0,0,8,209,1.5404476,0.00753047665330453,0.03839976703791731,1.2493716,0.13599378,0.40552223,0.060314033,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
102,0.0,0.0,0.0,0,0,8,209,1.8303504,0.16157521505213945,0.2,1.1901896,0.15907213,0.32512617,0.07086046,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
103,0.0,0.0,0.0,0,0,8,209,0.6080092,0.7,0.0,0.14449611,0.23447698,0.11882724,0.024707776,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
104,0.0,0.0,0.0,0,0,8,209,1.1649086,-0.2497558255561409,-0.09536953116416153,1.350748,0.2717698,0.5797656,0.046290964,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
105,0.0,0.0,0.0,0,0,8,209,0.5262088,0.2614491702864343,0.15735872449923805,0.8994604,0.40820953,0.85466117,0.021454958,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
106,0.0,0.0,0.0,0,0,8,209,2.1407368,0.0028384111804465872,0.12560184765059412,0.0069219237,0.17420183,0.0016167152,0.08189273,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
107,0.0,0.0,0.0,0,0,8,209,1.5012304,-0.2142072576316018,0.19869050944136968,0.7343615,0.00072754256,0.24458657,0.058868945,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
108,0.0,0.0,0.0,0,0,8,209,1.8908212,0.350571316781485,0.1975436497076505,0.37394902,0.012371181,0.09888535,0.07303058,0.020603557364247477,0.0,-0.9999999999514647,1,0,8,939,-1.0,False,-1.0,False,False
109,0.0,0.0,0.0,0,0,8,209,0.7221564,0.499641748102864,0.20000000043335325,0.0029358717,0.2603256,0.0020327119,0.029210903,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
110,0.0,0.0,0.0,0,0,8,209,0.8168786,-0.3327856436366759,-0.16379866665313944,0.573531,0.16558725,0.3510503,0.03291625,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
111,0.26676243379640807,1.623173127048894,0.7177020853796164,42,161,8,209,226.60504,0.2567470358505917,0.12330435448823296,247.02359,0.30068865,0.5450532,0.9042318,0.774991030668933,1.0466801016229474,0.1491427657483093,419,521,8,939,0.4879236799448652,True,0.0,False,True
112,0.0,0.0,0.0,0,0,8,209,1.250274,-0.06748284081384204,0.10204741023595337,1.3188802,0.3662563,0.52743644,0.049515273,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
113,0.0,0.0,0.0,0,0,8,209,1.1206701,0.08967010641220502,-0.0022924175453170603,1.035523,0.23075555,0.46201068,0.044611484,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
114,0.0,0.0,0.0,0,0,8,209,0.60933733,0.18717021635586012,-0.01913145214720141,0.37743172,0.35706386,0.3097067,0.024760421,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
115,0.0,0.0,0.0,0,0,8,209,1.3490278,0.07966072439893196,0.17577509720508147,1.437157,0.4783357,0.53266394,0.05321813,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
116,0.0,0.0,0.0,0,0,8,209,1.2866687,-0.1567035034711215,0.20000008878979095,1.2611474,0.00011682177,0.49008247,0.05088328,0.017130450596507238,0.0,-0.9999999999416245,1,0,8,939,-1.0,False,-1.0,False,False
117,0.0,0.0,0.0,0,0,8,209,1.0614315,-0.31419375535583566,0.3854454860838227,2.1176424,0.45846707,0.9975406,0.04235319,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
118,0.0,0.0,0.0,0,0,8,209,1.1290575,0.11301050379223887,0.07955070491025851,1.5976832,0.12907358,0.70752954,0.04493035,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
119,0.0,0.0,0.0,0,0,8,209,1.2840983,0.14334711019773844,-0.00016083377562323142,1.6096863,0.32155144,0.62677705,0.050786793,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
120,0.0,0.0,0.0,0,0,8,209,0.7794833,0.14007405890951374,0.031912581483229674,0.66200477,0.2957506,0.4246433,0.03145681,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
121,0.0,0.0,0.0,0,0,8,209,0.48219773,-6.07042285327708e-08,-2.7755575615628914e-17,0.96439546,0.0,1.0,0.019695852,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
122,0.0,0.0,0.0,0,0,8,209,1.152432,-1.1953683927812264e-05,0.19999563490704256,5.3021145e-06,0.0,2.300402e-06,0.04581791,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
