latent_idx,left_mean_activation,right_mean_activation,right_selectivity,left_active_windows,right_active_windows,matched_position_bins,matched_windows_per_direction,global_place_energy_enrichment,global_decoder_center_displacement,decoder_center_displacement,place_energy_enrichment,pair_min_unit_energy_fraction,pair_known_place_energy_fraction,place_energy_fraction,global_left_mean_activation,global_right_mean_activation,global_right_selectivity,global_left_active_windows,global_right_active_windows,global_matched_position_bins,global_matched_windows_per_direction,right_selection_score,right_passes,left_selection_score,left_passes,is_directional_hit
23,0.0,0.0,0.0,0,0,8,209,0.63009226,0.21118287357326687,-0.3250092192090044,0.7309953,0.35200548,0.5800701,0.025582217,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
24,0.0,0.0,0.0,0,0,8,209,0.98596805,0.19827951213769007,-0.08994311764372243,0.8712338,0.37376365,0.44181642,0.039460864,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
25,0.0,0.0,0.0,0,0,8,209,0.8934926,-0.012890333684713151,-0.016715879508156506,1.7489585,0.36214316,0.9787201,0.035892628,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
26,0.0,0.0,0.0,0,0,8,209,1.1844169,-6.17667708008307e-05,0.19150595653036914,0.00060269854,0.06166965,0.0002544284,0.047029763,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
27,0.0,0.0,0.0,0,0,8,209,1.1377037,0.21386206676602748,0.13581553207220814,1.1293335,0.35227033,0.4963216,0.045258876,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
28,0.0,0.0,0.0,0,0,8,209,1.2867702,0.43992920829211607,-0.2599926771871203,2.5733187,0.33667603,0.99991375,0.050887097,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
29,0.0,0.0,0.0,0,0,8,209,1.0605263,0.0025572983408882477,-0.2341587127936241,0.21035363,0.02146633,0.09917417,0.042318597,0.0,0.005162027792427868,0.9999999998062776,0,1,8,939,-1.0,False,-1.0,False,False
30,0.0,0.0,0.0,0,0,8,209,1.4325831,0.07463240848172736,-0.06391766102173374,0.89647204,0.34868282,0.3128865,0.056328647,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
31,0.16432328311877958,2.6306317304595237,0.8824143627923068,24,157,8,209,1116.3485,-0.2863895120631092,0.1983696776625635,2124.5007,0.007633859,0.95154005,0.9789539,1.8205831179552026,1.3800204837728487,-0.13764985890297385,518,495,8,939,-1.0,False,-1.0,False,False
32,0.0,0.0,0.0,0,0,8,209,1.4669703,-0.0777643585398391,-0.09643032046087957,2.8262684,0.23477024,0.9633013,0.05760286,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
33,0.0,0.0,0.0,0,0,8,209,1.8043765,-0.005598040198208365,0.05964920296152332,2.5046082,0.11097473,0.69403696,0.069925204,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
34,0.0,0.0,0.0,0,0,8,209,0.67052424,0.24268363073135157,-0.04431075008249458,0.93007916,0.28041154,0.69354624,0.027179165,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
35,0.0,0.0,0.0,0,0,8,209,1.0744408,-0.1991400909234774,0.4,0.6268715,0.00081249035,0.2917199,0.042850047,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
36,0.0,0.0,0.0,0,0,8,209,0.9261676,0.3780213801115797,0.13705141069222604,1.5419458,0.4015575,0.8324335,0.037156437,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
37,0.0,0.0,0.0,0,0,8,209,1.4213853,-0.030396368399968343,-0.02107791699762407,1.392554,0.3302293,0.48985794,0.055912983,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
38,0.0,0.0,0.0,0,0,8,209,1.2051951,-0.005545611600713624,-0.005456042733481964,2.409853,0.32453817,0.9997771,0.04781534,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
39,0.0,0.0,0.0,0,0,8,209,1.5271968,-0.050186774211729124,0.04293786365047969,2.6691334,0.45958355,0.8738669,0.059826277,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
40,0.0,0.0,0.0,0,0,8,209,0.89695257,-0.008070462662751687,0.05019715319528162,1.3703346,0.3051854,0.76388365,0.036026597,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
41,0.0,0.0,0.0,0,0,8,209,2.799613,-0.3522256329874919,0.0981044976022366,3.2105088,0.22944765,0.5733844,0.104464725,0.017520378445918822,0.019682923056129703,0.058127760785791474,3,2,8,939,-1.0,False,-1.0,False,False
42,0.0,0.0,0.0,0,0,8,209,2.0801718,0.12214873634010937,0.009917953180443584,0.86765134,0.45187932,0.20855278,0.07976069,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
43,0.0,0.0,0.0,0,0,8,209,1.2970946,0.08086969108085079,0.0183013390828749,2.1019588,0.100693576,0.8102565,0.051274452,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
44,0.0,0.0,0.0,0,0,8,209,0.8947052,-0.009893720024895691,-0.008541523119109717,1.7856323,0.34494013,0.9978887,0.035939574,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
45,0.0,0.0,0.0,0,0,8,209,1.0021019,-0.03622647987387595,-0.036226456864150824,1.8318391,0.10333079,0.9139984,0.0400807,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
46,3.0207616256184555,1.0964365317062899,-0.46738704827412964,216,113,8,209,1327.2408,0.2985461756761226,0.0,1631.282,0.0,0.6145388,0.9822385,1.5802490822931194,2.327542455099261,0.19123163701424303,587,590,8,939,-1.0,False,-1.0,False,False
47,0.0,0.0,0.0,0,0,8,209,0.8574079,-0.03225664334366338,-0.025462587775866435,1.6676226,0.13129029,0.9724791,0.03449306,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
48,0.0,0.0,0.0,0,0,8,209,0.8703847,0.15397164205328162,0.10430701571734097,0.9102744,0.44112235,0.52291507,0.03499683,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
49,0.0,0.0,0.0,0,0,8,209,0.41778183,-1.5140835497584604e-06,0.38743922430537436,7.654081e-05,0.26199856,9.160381e-05,0.017109737,0.0,0.017663857807366613,0.9999999999433873,0,1,8,939,-1.0,False,-1.0,False,False
50,0.0,0.0,0.0,0,0,8,209,1.4561508,0.11316877302279682,-0.0005058944329498494,1.4962926,0.16511685,0.5137835,0.05720232,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
51,0.0,0.0,0.0,0,0,8,209,1.3896167,-0.00028584960859723285,-0.07963371648429526,0.0017498956,0.09086384,0.00062963244,0.054731693,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
52,0.0,0.0,0.0,0,0,8,209,0.097019106,0.0,0.0,0.0,0.0,0.0,0.004026187,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
53,1.4685587190697638,0.13310942515445667,-0.8337865111010919,134,19,8,209,1001.8401,0.18092224333033308,0.0,1237.1086,0.0,0.6174183,0.9766052,1.4116732625407786,1.4205893176797226,0.0031480326722555184,599,508,8,939,-1.0,False,-1.0,False,False
54,0.0,0.0,0.0,0,0,8,209,0.7086608,-0.0003005358445521411,0.14882069603448547,0.33352354,0.3499415,0.2353196,0.02868066,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
55,0.0,0.0,0.0,0,0,8,209,1.0232708,-0.0830562392109051,0.10255180991639046,1.0489578,0.49843183,0.5125514,0.04089276,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
56,0.0,0.0,0.0,0,0,8,209,0.84125006,-0.190321727099529,-0.0038105647398648523,1.0365889,0.49697754,0.6161004,0.03386506,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
57,0.0,0.0,0.0,0,0,8,209,1.1201655,-0.10796723886204368,0.021139739500487503,1.1202536,0.23733968,0.5000393,0.04459229,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
58,0.0,0.0,0.0,0,0,8,209,0.26602823,-0.08213282915337272,0.3195124923329814,0.023279957,0.40243745,0.04375468,0.010962987,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
59,0.0,0.0,0.0,0,0,8,209,1.1055517,0.14079929222583493,0.10693517728145208,1.50414,0.06262083,0.6802666,0.044036143,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
60,0.0,0.0,0.0,0,0,8,209,1.1310449,0.23658373688472017,0.055760894095076674,0.9970404,0.46642745,0.44076073,0.0450059,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
61,0.0,0.0,0.0,0,0,8,209,1.9009249,-0.022024266899779654,-0.004016400466248182,0.22837429,0.47588527,0.06006924,0.07339218,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
62,0.0,0.0,0.0,0,0,8,209,0.27800748,-0.28425456389138165,-0.0003832564451534126,0.20527567,0.097004205,0.3691909,0.011451,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
63,0.0,0.0,0.0,0,0,8,209,0.1699452,-0.6999613940091521,-0.3999865249397159,8.842997e-05,2.4649336e-05,0.00026017203,0.007031262,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
64,0.0,0.0,0.0,0,0,8,209,1.233654,0.13500253208547525,0.13602086820334897,2.4657803,0.45636612,0.99938077,0.048889235,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
65,0.0,0.0,0.0,0,0,8,209,0.33780822,0.375977830681604,-0.31868372793700867,0.671971,0.35410702,0.99460423,0.013879978,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
66,0.0,0.0,0.0,0,0,8,209,1.1533508,0.20099460891468296,0.13148551529647012,0.9786196,0.472272,0.42425057,0.045852773,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
67,0.0,0.0,0.0,0,0,8,209,0.19695476,0.2473702829196866,-0.1258242572452738,0.37663594,0.45396012,0.9561485,0.008139652,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
68,0.0,0.0,0.0,0,0,8,209,1.6811135,0.16967419679511242,0.1691370178797162,2.9648614,0.4221219,0.8818147,0.06546108,0.0,0.021723370042979653,0.9999999999539667,0,1,8,939,-1.0,False,-1.0,False,False
69,0.0,0.0,0.0,0,0,8,209,1.2181042,0.08571024238093772,0.11321139597668173,0.5614594,0.4293387,0.23046444,0.048302766,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
70,0.0,0.0,0.0,0,0,8,209,1.2792827,-0.05584474329488115,0.08587097403855262,1.2365346,0.4986354,0.4832923,0.05060599,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
71,0.0,0.0,0.0,0,0,8,209,1.3032199,-0.003163838086157167,-0.026577110756578315,0.0647847,0.08239936,0.024855627,0.051504113,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
72,0.0,0.0,0.0,0,0,8,209,0.908338,0.0012124415171167469,-0.10721101506923764,0.009312393,0.29629818,0.0051260623,0.036467228,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
73,0.0,0.0,0.0,0,0,8,209,0.30072448,5.102351552377371e-08,-0.22867447642795422,3.6548055e-08,0.10275164,6.076668e-08,0.012375123,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
74,0.0,0.0,0.0,0,0,8,209,0.22845331,0.37753243477069454,-0.26820196654127165,0.4569063,0.26137352,0.9999992,0.009429134,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
75,0.0,0.0,0.0,0,0,8,209,1.2203645,0.12762447710808777,-0.021214194753474358,1.7628093,0.012601401,0.722247,0.04838806,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
76,0.0,0.0,0.0,0,0,8,209,1.2064998,0.21365470913712797,0.027192649845199146,0.8096671,0.49110258,0.3355438,0.047864642,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
77,0.0,0.0,0.0,0,0,8,209,1.1236517,-0.0025145737283025493,0.01669129895949184,0.1541309,0.45500192,0.06858483,0.044724856,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
78,0.061380700168141906,0.06339442204131464,0.016138809063045545,7,7,8,209,5.8047156,0.037132942066895214,0.1009303696234975,3.209419,0.2227062,0.27644926,0.19475833,0.09222879847938133,0.07258013529351916,-0.1192208622186583,43,38,8,939,-1.0,False,-1.0,False,False
79,0.0,0.0,0.0,0,0,8,209,1.4779218,0.006529961773202031,-0.027487153655268687,2.4765022,0.29687962,0.8378327,0.058007937,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
80,0.0,0.0,0.0,0,0,8,209,1.4848281,0.07033849471755488,-0.08058087578031753,1.7721142,0.41724887,0.5967405,0.058263216,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
81,0.0,0.0,0.0,0,0,8,209,0.48443097,0.4776991863751715,-0.22210406449149056,0.9684503,0.105527036,0.99957514,0.019785268,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
82,0.0,0.0,0.0,0,0,8,209,1.208009,-0.13235124200155624,-0.015447764740068703,1.2470391,0.38828605,0.5161547,0.047921643,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
83,0.0,0.0,0.0,0,0,8,209,1.1320573,0.11807084654175981,-0.1976544067153668,0.8402038,0.49036607,0.37109593,0.045044348,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
84,0.876062474182348,0.07660490015976167,-0.8391780757411099,114,13,8,209,284.2747,-0.3869804728445626,-0.18622220440543968,270.99326,0.07161182,0.4766397,0.9221483,0.9838202519419665,0.5021711130080004,-0.3241264722624138,504,283,8,939,-1.0,False,-1.0,False,False
85,0.0,0.0,0.0,0,0,8,209,1.0090109,0.08327058696788098,0.1262091108616205,1.235268,0.36107767,0.6121183,0.040345896,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
86,0.0,0.0,0.0,0,0,8,209,0.7548054,-0.049557492106400924,0.018964380809834702,1.3919663,0.3615704,0.92206967,0.030491268,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
87,0.0,0.0,0.0,0,0,8,209,1.1801707,0.061232997003522305,-0.07842411555946555,1.8794732,0.26525834,0.7962717,0.046869054,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
88,0.0,0.0,0.0,0,0,8,209,1.2205431,-0.1607538915002405,-0.039509113921278205,0.9941117,0.3742199,0.40724152,0.04839482,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
89,0.0,0.0,0.0,0,0,8,209,0.72124994,-0.03244725962569378,0.0,1.2107269,0.20419727,0.83932537,0.0291753,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
90,0.0,0.0,0.0,0,0,8,209,0.8252388,-0.1814480270844429,-0.035584583789025404,1.2933533,0.461622,0.78362375,0.033241935,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
91,0.0,0.0,0.0,0,0,8,209,0.4069169,1.1102230246251565e-16,0.0,0.008566439,0.0,0.01052603,0.016672192,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
92,0.1649767295880751,0.47784058371799415,0.48670726138402276,24,58,8,209,30.774714,0.05224613595154859,0.13144812921979393,23.443037,0.22983003,0.3808815,0.5618412,0.2841326569755491,0.3423991730958382,0.09299849317082133,174,189,8,939,-1.0,False,-1.0,False,False
93,0.0,0.0,0.0,0,0,8,209,0.14529876,0.2999999999999998,-0.4,0.18404558,0.0,0.633335,0.0060176835,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
94,0.0,0.0,0.0,0,0,8,209,1.9089928,-8.329542618601415e-05,0.19697407937135764,0.017776221,0.19432375,0.004655916,0.07368071,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
95,0.0,0.0,0.0,0,0,8,209,0.7381304,0.0014013695077094157,0.19996850523686135,0.0020166046,0.27812675,0.0013660219,0.029837763,0.019419902112410344,0.0,-0.9999999999485065,1,0,8,939,-1.0,False,-1.0,False,False
96,0.0,0.0,0.0,0,0,8,209,0.9564309,0.07789177568124955,0.020819213053703323,1.5125631,0.35630763,0.79073304,0.038324025,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
97,0.0,0.0,0.0,0,0,8,209,0.33633167,0.0003536468545759508,0.19999935300947727,5.8362668e-05,0.43011037,8.676356e-05,0.013820146,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
98,0.0,0.0,0.0,0,0,8,209,0.7943014,-0.034999699650308025,0.05885469371507879,1.3737535,0.45172068,0.86475587,0.032035645,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
99,0.0,0.0,0.0,0,0,8,209,0.41419566,0.12263671948153365,0.1226366735470708,0.8272018,0.15306787,0.9985641,0.016965361,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
100,0.0,0.0,0.0,0,0,8,209,0.21648532,0.07062296657153033,0.0877088608208878,0.07666038,0.23056972,0.17705677,0.008939584,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
101,0.17640058354042362,0.1928255863166882,0.044484936651636754,23,25,8,209,32.541103,-0.22605052489626354,-0.060231128156487235,28.802748,0.22030796,0.44255948,0.57553023,0.26735486024326155,0.22385155212003202,-0.08856421054000037,157,129,8,939,-1.0,False,-1.0,False,False
102,0.0,0.0,0.0,0,0,8,209,1.5687455,0.213052768723972,0.12392465648878662,2.348937,0.19175494,0.74866736,0.061354026,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
103,0.0,0.0,0.0,0,0,8,209,1.5552557,-0.08687649727724245,-0.031232182773810846,2.2735996,0.20515394,0.7309408,0.060858544,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
104,0.0,0.0,0.0,0,0,8,209,1.360903,0.028244158163574007,-0.015947671252157403,1.5863234,0.1718686,0.5828201,0.053661484,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
105,0.0,0.0,0.0,0,0,8,209,1.2357428,0.11242101402894211,0.08564504153640118,2.03814,0.39545873,0.82466185,0.048967954,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
106,0.0,0.0,0.0,0,0,8,209,0.4557911,0.144351103845423,-0.0030191408508887796,0.4670895,0.45713076,0.5123943,0.018637357,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
107,0.0,0.0,0.0,0,0,8,209,1.510423,-0.08157133147714091,-0.00869426202658563,0.9226128,0.18593635,0.30541536,0.059208043,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
108,0.0,0.0,0.0,0,0,8,209,0.94207215,-0.1723615262440917,-0.17234183263370728,1.8840872,0.38019675,0.9999697,0.037770405,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
109,0.0,0.0,0.0,0,0,8,209,0.9373015,0.0757551184904186,-0.1696309081617139,0.5398455,0.11301533,0.28797865,0.037586328,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
110,0.0,0.0,0.0,0,0,8,209,1.2526225,-0.4099319178288564,0.2900680947062867,1.7786131,0.25219238,0.7099557,0.049603645,0.02208040641963926,0.0,-0.999999999954711,1,0,8,939,-1.0,False,-1.0,False,False
111,0.0,0.0,0.0,0,0,8,209,3.0170164,-0.020017336489702553,-0.00431320067358415,4.6446786,0.1979886,0.76974714,0.11167095,0.007946578720316719,0.005265753267926022,-0.20290327661864532,2,1,8,939,-1.0,False,-1.0,False,False
112,0.0,0.0,0.0,0,0,8,209,1.1368454,-1.2934028934652453e-05,-2.5809303011437024e-07,1.7686371,1.187137e-06,0.77787054,0.045226254,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
113,0.0,0.0,0.0,0,0,8,209,0.71458167,-0.05664575284365181,-0.0568068273376407,1.4281454,0.4534702,0.9992876,0.028913364,0.0,0.01973481357288056,0.9999999999493282,0,1,8,939,-1.0,False,-1.0,False,False
114,0.0,0.0,0.0,0,0,8,209,1.2219887,0.06102241908473932,-0.04839955785566569,1.2374536,0.2836821,0.50632787,0.048449367,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
115,0.0,0.0,0.0,0,0,8,209,1.2703131,0.08995773077280805,-0.026312177668679715,1.4887184,0.49282596,0.58596516,0.050268985,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
116,0.0,0.0,0.0,0,0,8,209,1.7291639,0.13253464701630657,0.11340000288945723,3.385254,0.28505486,0.9788703,0.06720638,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
117,0.0,0.0,0.0,0,0,8,209,0.8202424,0.08373913339093553,-0.12742035474460955,0.3815293,0.49458274,0.23257108,0.03304732,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
118,0.0,0.0,0.0,0,0,8,209,1.5720102,0.09039656388056894,0.07045605725867576,0.77607316,0.21809515,0.246841,0.061473858,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
119,0.0,0.0,0.0,0,0,8,209,0.37802908,3.344887350953396e-05,-0.38688155484241316,6.2782624e-06,0.14715374,8.303942e-06,0.015506957,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
120,0.0,0.0,0.0,0,0,8,209,1.1684839,-3.5396712391944085e-05,3.297031531235284e-06,0.0038679808,4.6253526e-06,0.0016551282,0.04642647,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
121,0.0,0.0,0.0,0,0,8,209,1.0198154,-0.023063632269918366,-0.08838174849071673,1.3586348,0.34732533,0.6661181,0.04076031,0.0,0.0,0.0,0,0,8,939,-1.0,False,-1.0,False,False
